Time,UTC,FINKEN_SENSOR_MODEL:pos_z,FINKEN_SENSOR_MODEL:distance_d_back,FINKEN_SENSOR_MODEL:distance_d_left,FINKEN_SENSOR_MODEL:distance_d_rigth,FINKEN_SENSOR_MODEL:distance_d_front
2.600,15:04:12.600,0.242188,102,143,137,184
2.700,15:04:12.700,0.242188,102,143,139,184
2.800,15:04:12.800,0.242188,102,143,138,184
2.900,15:04:12.900,0.242188,102,142,138,184
3.000,15:04:13.000,0.242188,102,142,137,184
3.100,15:04:13.100,0.242188,102,142,137,184
3.200,15:04:13.200,0.242188,102,142,137,184
3.300,15:04:13.300,0.242188,102,142,137,184
3.400,15:04:13.400,0.242188,102,142,137,184
3.500,15:04:13.500,0.242188,103,142,137,184
3.600,15:04:13.600,0.242188,102,142,137,184
3.700,15:04:13.700,0.242188,102,142,137,184
3.800,15:04:13.800,0.242188,102,142,137,184
3.900,15:04:13.900,0.242188,102,142,137,184
4.000,15:04:14.000,0.242188,102,145,137,184
4.100,15:04:14.100,0.242188,102,145,137,184
4.200,15:04:14.200,0.242188,102,144,137,184
4.300,15:04:14.300,0.242188,102,144,137,184
4.400,15:04:14.400,0.242188,102,143,137,184
4.500,15:04:14.500,0.242188,102,143,137,184
4.600,15:04:14.600,0.242188,102,143,137,184
4.700,15:04:14.700,0.242188,102,143,137,184
4.800,15:04:14.800,0.242188,102,143,137,184
4.900,15:04:14.900,0.242188,102,143,137,184
5.000,15:04:15.000,0.242188,102,143,137,184
5.100,15:04:15.100,0.242188,102,143,137,184
5.200,15:04:15.200,0.242188,102,143,138,184
5.300,15:04:15.300,0.242188,102,143,138,184
5.400,15:04:15.400,0.242188,102,143,139,184
5.500,15:04:15.500,0.242188,102,143,138,184
5.600,15:04:15.600,0.242188,102,143,138,184
5.700,15:04:15.700,0.242188,102,143,138,184
5.800,15:04:15.800,0.242188,102,143,138,184
5.900,15:04:15.900,0.242188,102,143,137,184
6.000,15:04:16.000,0.242188,102,143,137,184
6.100,15:04:16.100,0.242188,102,143,137,184
6.200,15:04:16.200,0.242188,102,143,137,184
6.300,15:04:16.300,0.242188,102,144,137,184
6.400,15:04:16.400,0.242188,102,144,137,184
6.500,15:04:16.500,0.242188,102,144,137,184
6.600,15:04:16.600,0.242188,102,144,137,184
6.700,15:04:16.700,0.242188,102,144,137,184
6.800,15:04:16.800,0.242188,102,144,138,184
6.900,15:04:16.900,0.242188,102,144,138,184
7.000,15:04:17.000,0.242188,102,144,138,184
7.100,15:04:17.100,0.242188,102,145,138,184
7.200,15:04:17.200,0.242188,102,145,138,184
7.300,15:04:17.300,0.242188,102,143,138,184
7.400,15:04:17.400,0.242188,102,142,138,184
7.500,15:04:17.500,0.242188,102,142,138,184
7.600,15:04:17.600,0.242188,102,142,138,184
7.700,15:04:17.700,0.242188,102,142,138,184
7.800,15:04:17.800,0.242188,102,142,138,184
7.900,15:04:17.900,0.242188,102,142,138,184
8.000,15:04:18.000,0.242188,103,142,139,184
8.100,15:04:18.100,0.242188,103,142,139,184
8.200,15:04:18.200,0.242188,103,142,139,184
8.300,15:04:18.300,0.242188,102,142,139,184
8.400,15:04:18.400,0.242188,102,142,139,184
8.500,15:04:18.500,0.242188,102,142,140,184
8.600,15:04:18.600,0.242188,102,142,141,184
8.700,15:04:18.700,0.242188,102,142,140,184
8.800,15:04:18.800,0.242188,102,142,140,184
8.900,15:04:18.900,0.242188,102,142,139,184
9.000,15:04:19.000,0.242188,102,142,138,184
9.100,15:04:19.100,0.242188,102,142,138,184
9.200,15:04:19.200,0.242188,102,142,137,184
9.300,15:04:19.300,0.242188,102,142,137,184
9.400,15:04:19.400,0.242188,102,142,137,184
9.500,15:04:19.500,0.242188,102,142,137,184
9.600,15:04:19.600,0.242188,102,143,137,184
9.700,15:04:19.700,0.242188,102,143,137,184
9.800,15:04:19.800,0.242188,102,143,138,184
9.900,15:04:19.900,0.242188,102,143,138,184
10.000,15:04:20.000,0.242188,138,148,139,184
10.100,15:04:20.100,0.242188,138,148,139,184
10.200,15:04:20.200,0.242188,102,144,138,184
10.300,15:04:20.300,0.242188,102,144,138,184
10.400,15:04:20.400,0.242188,102,144,138,184
10.500,15:04:20.500,0.242188,102,144,138,184
10.600,15:04:20.600,0.242188,102,144,138,184
10.700,15:04:20.700,0.242188,102,144,138,184
10.800,15:04:20.800,0.242188,102,144,138,184
10.900,15:04:20.900,0.242188,102,145,138,184
11.000,15:04:21.000,0.242188,102,145,138,184
11.100,15:04:21.100,0.242188,102,145,138,184
11.200,15:04:21.200,0.242188,102,145,138,184
11.300,15:04:21.300,0.242188,102,145,138,184
11.400,15:04:21.400,0.242188,102,145,138,184
11.500,15:04:21.500,0.242188,102,143,138,184
11.600,15:04:21.600,0.242188,102,143,138,184
11.700,15:04:21.700,0.242188,102,142,137,184
11.800,15:04:21.800,0.242188,102,142,137,184
11.900,15:04:21.900,0.242188,102,142,137,184
12.000,15:04:22.000,0.242188,102,142,137,184
12.100,15:04:22.100,0.242188,102,142,137,184
12.200,15:04:22.200,0.242188,102,142,137,184
12.300,15:04:22.300,0.242188,102,142,137,184
12.400,15:04:22.400,0.242188,102,142,137,184
12.500,15:04:22.500,0.242188,102,142,137,184
12.600,15:04:22.600,0.242188,102,142,137,184
12.700,15:04:22.700,0.242188,102,142,137,184
12.800,15:04:22.800,0.242188,102,144,137,184
12.900,15:04:22.900,0.242188,102,144,137,184
13.000,15:04:23.000,0.242188,102,144,137,184
13.100,15:04:23.100,0.242188,103,142,137,184
13.200,15:04:23.200,0.242188,103,142,137,184
13.300,15:04:23.300,0.242188,103,142,137,184
13.400,15:04:23.400,0.242188,103,142,137,184
13.500,15:04:23.500,0.242188,103,142,137,184
13.600,15:04:23.600,0.242188,102,142,137,184
13.700,15:04:23.700,0.242188,102,142,137,184
13.800,15:04:23.800,0.242188,102,142,137,184
13.900,15:04:23.900,0.242188,102,142,137,184
14.000,15:04:24.000,0.242188,102,142,137,184
14.100,15:04:24.100,0.242188,102,142,137,184
14.200,15:04:24.200,0.242188,102,142,137,184
14.300,15:04:24.300,0.242188,102,142,137,184
14.400,15:04:24.400,0.242188,102,142,137,184
14.500,15:04:24.500,0.242188,102,142,137,184
14.600,15:04:24.600,0.242188,102,142,137,184
14.700,15:04:24.700,0.242188,102,142,137,184
14.800,15:04:24.800,0.242188,102,142,137,184
14.900,15:04:24.900,0.242188,102,142,136,184
15.000,15:04:25.000,0.242188,102,142,136,184
15.100,15:04:25.100,0.242188,102,142,136,184
15.200,15:04:25.200,0.242188,102,142,136,184
15.300,15:04:25.300,0.242188,102,142,136,184
15.400,15:04:25.400,0.242188,102,142,136,184
15.500,15:04:25.500,0.242188,102,142,137,184
15.600,15:04:25.600,0.242188,102,142,137,184
15.700,15:04:25.700,0.242188,102,142,137,184
15.800,15:04:25.800,0.242188,102,142,137,184
15.900,15:04:25.900,0.242188,102,142,137,184
16.000,15:04:26.000,0.242188,102,142,137,184
16.100,15:04:26.100,0.242188,102,142,137,184
16.200,15:04:26.200,0.242188,102,142,137,184
16.300,15:04:26.300,0.242188,102,142,137,184
16.400,15:04:26.400,0.242188,102,142,137,184
16.500,15:04:26.500,0.242188,120,142,137,184
16.600,15:04:26.600,0.238281,174,142,138,184
16.700,15:04:26.700,0.242188,193,142,139,184
16.800,15:04:26.800,0.242188,193,142,140,184
16.900,15:04:26.900,0.242188,193,142,140,184
17.000,15:04:27.000,0.242188,194,142,139,184
17.100,15:04:27.100,0.242188,194,142,138,184
17.200,15:04:27.200,0.242188,194,142,138,184
17.300,15:04:27.300,0.238281,194,142,138,184
17.400,15:04:27.400,0.242188,194,142,138,184
17.500,15:04:27.500,0.242188,194,142,138,184
17.600,15:04:27.600,0.242188,194,142,139,183
17.700,15:04:27.700,0.242188,194,143,140,183
17.800,15:04:27.800,0.242188,194,143,142,183
17.900,15:04:27.900,0.242188,194,143,139,183
18.000,15:04:28.000,0.242188,194,143,139,183
18.100,15:04:28.100,0.238281,194,143,137,183
18.200,15:04:28.200,0.238281,194,143,136,183
18.300,15:04:28.300,0.242188,195,144,136,183
18.400,15:04:28.400,0.242188,195,144,136,183
18.500,15:04:28.500,0.242188,195,145,136,184
18.600,15:04:28.600,0.238281,195,145,136,184
18.700,15:04:28.700,0.238281,195,144,136,184
18.800,15:04:28.800,0.238281,195,144,136,183
18.900,15:04:28.900,0.238281,195,144,137,183
19.000,15:04:29.000,0.238281,195,144,137,183
19.100,15:04:29.100,0.238281,195,144,136,183
19.200,15:04:29.200,0.242188,194,144,136,184
19.300,15:04:29.300,0.238281,194,144,137,184
19.400,15:04:29.400,0.238281,139,144,137,184
19.500,15:04:29.500,0.238281,103,144,136,183
19.600,15:04:29.600,0.238281,103,144,136,183
19.700,15:04:29.700,0.238281,158,145,136,183
19.800,15:04:29.800,0.238281,195,145,136,183
19.900,15:04:29.900,0.238281,195,145,136,183
20.000,15:04:30.000,0.238281,195,144,136,183
20.100,15:04:30.100,0.238281,195,143,136,183
20.200,15:04:30.200,0.238281,195,143,136,183
20.300,15:04:30.300,0.238281,195,143,136,183
20.400,15:04:30.400,0.238281,195,142,136,183
20.500,15:04:30.500,0.238281,195,142,136,183
20.600,15:04:30.600,0.238281,195,142,136,183
20.700,15:04:30.700,0.238281,194,143,137,183
20.800,15:04:30.800,0.238281,194,143,137,183
20.900,15:04:30.900,0.238281,193,143,137,183
21.000,15:04:31.000,0.238281,192,143,136,183
21.100,15:04:31.100,0.238281,192,142,136,183
21.200,15:04:31.200,0.238281,192,142,138,183
21.300,15:04:31.300,0.238281,192,142,138,183
21.400,15:04:31.400,0.238281,193,143,136,182
21.500,15:04:31.500,0.238281,193,143,136,182
21.600,15:04:31.600,0.238281,194,143,136,182
21.700,15:04:31.700,0.238281,194,143,136,182
21.800,15:04:31.800,0.238281,194,143,136,182
21.900,15:04:31.900,0.238281,194,143,136,182
22.000,15:04:32.000,0.238281,194,144,136,182
22.100,15:04:32.100,0.238281,157,143,136,182
22.200,15:04:32.200,0.238281,102,142,136,182
22.300,15:04:32.300,0.238281,102,142,136,182
22.400,15:04:32.400,0.238281,102,142,136,182
22.500,15:04:32.500,0.238281,102,142,137,182
22.600,15:04:32.600,0.238281,139,143,136,182
22.700,15:04:32.700,0.238281,196,144,136,182
22.800,15:04:32.800,0.238281,195,145,136,183
22.900,15:04:32.900,0.238281,195,145,136,183
23.000,15:04:33.000,0.238281,195,143,136,183
23.100,15:04:33.100,0.238281,195,143,136,183
23.200,15:04:33.200,0.238281,195,143,136,183
23.300,15:04:33.300,0.238281,195,143,136,183
23.400,15:04:33.400,0.238281,195,143,136,183
23.500,15:04:33.500,0.238281,195,143,136,183
23.600,15:04:33.600,0.238281,195,143,136,183
23.700,15:04:33.700,0.238281,196,143,137,183
23.800,15:04:33.800,0.242188,196,144,137,182
23.900,15:04:33.900,0.242188,196,144,137,182
24.000,15:04:34.000,0.242188,197,142,136,182
24.100,15:04:34.100,0.242188,196,142,136,182
24.200,15:04:34.200,0.242188,196,142,136,182
24.300,15:04:34.300,0.242188,197,143,136,182
24.400,15:04:34.400,0.242188,198,143,137,182
24.500,15:04:34.500,0.242188,197,143,138,182
24.600,15:04:34.600,0.242188,197,143,138,182
24.700,15:04:34.700,0.242188,140,143,137,182
24.800,15:04:34.800,0.242188,102,143,137,182
24.900,15:04:34.900,0.242188,159,143,137,182
25.000,15:04:35.000,0.242188,197,143,137,182
25.100,15:04:35.100,0.242188,158,143,137,182
25.200,15:04:35.200,0.242188,177,143,137,182
25.300,15:04:35.300,0.242188,121,142,138,182
25.400,15:04:35.400,0.242188,102,142,138,182
25.500,15:04:35.500,0.242188,102,142,138,182
25.600,15:04:35.600,0.242188,102,142,138,182
25.700,15:04:35.700,0.242188,102,142,138,182
25.800,15:04:35.800,0.242188,102,142,138,182
25.900,15:04:35.900,0.242188,120,144,138,182
26.000,15:04:36.000,0.242188,175,143,138,183
26.100,15:04:36.100,0.242188,175,143,138,183
26.200,15:04:36.200,0.242188,175,143,139,183
26.300,15:04:36.300,0.242188,121,143,141,183
26.400,15:04:36.400,0.242188,121,143,139,183
26.500,15:04:36.500,0.242188,175,143,138,183
26.600,15:04:36.600,0.242188,194,143,138,183
26.700,15:04:36.700,0.242188,194,142,139,183
26.800,15:04:36.800,0.242188,175,142,138,183
26.900,15:04:36.900,0.242188,121,142,138,183
27.000,15:04:37.000,0.242188,121,142,138,183
27.100,15:04:37.100,0.242188,175,142,138,183
27.200,15:04:37.200,0.242188,157,143,138,183
27.300,15:04:37.300,0.242188,102,142,138,183
27.400,15:04:37.400,0.242188,102,142,138,184
27.500,15:04:37.500,0.242188,102,142,139,184
27.600,15:04:37.600,0.242188,102,142,139,184
27.700,15:04:37.700,0.242188,102,142,139,184
27.800,15:04:37.800,0.242188,102,142,138,184
27.900,15:04:37.900,0.242188,102,142,138,184
28.000,15:04:38.000,0.242188,102,142,138,184
28.100,15:04:38.100,0.242188,194,143,138,184
28.200,15:04:38.200,0.242188,194,143,138,184
28.300,15:04:38.300,0.242188,195,143,139,184
28.400,15:04:38.400,0.242188,195,143,139,184
28.500,15:04:38.500,0.242188,196,142,140,184
28.600,15:04:38.600,0.242188,158,142,140,184
28.700,15:04:38.700,0.242188,103,142,140,184
28.800,15:04:38.800,0.242188,158,142,140,184
28.900,15:04:38.900,0.242188,196,142,139,184
29.000,15:04:39.000,0.242188,196,142,139,184
29.100,15:04:39.100,0.242188,102,142,138,184
29.200,15:04:39.200,0.242188,102,142,138,184
29.300,15:04:39.300,0.242188,102,142,138,184
29.400,15:04:39.400,0.242188,102,142,138,184
29.500,15:04:39.500,0.242188,102,142,138,184
29.600,15:04:39.600,0.242188,102,142,138,184
29.700,15:04:39.700,0.242188,102,142,138,184
29.800,15:04:39.800,0.242188,102,142,138,184
29.900,15:04:39.900,0.242188,103,144,138,184
30.000,15:04:40.000,0.242188,103,144,138,184
30.100,15:04:40.100,0.242188,102,143,139,184
30.200,15:04:40.200,0.242188,158,143,141,184
30.300,15:04:40.300,0.242188,196,143,141,184
30.400,15:04:40.400,0.242188,140,142,141,184
30.500,15:04:40.500,0.242188,102,142,140,184
30.600,15:04:40.600,0.242188,102,142,138,184
30.700,15:04:40.700,0.242188,102,142,138,184
30.800,15:04:40.800,0.242188,102,142,138,184
30.900,15:04:40.900,0.242188,102,142,138,184
31.000,15:04:41.000,0.242188,102,142,138,184
31.100,15:04:41.100,0.242188,102,142,138,184
31.200,15:04:41.200,0.242188,102,142,139,184
31.300,15:04:41.300,0.242188,102,142,139,184
31.400,15:04:41.400,0.242188,102,142,137,184
31.500,15:04:41.500,0.242188,102,142,137,184
31.600,15:04:41.600,0.242188,120,142,137,184
31.700,15:04:41.700,0.242188,174,142,137,184
31.800,15:04:41.800,0.242188,156,142,137,184
31.900,15:04:41.900,0.242188,156,142,137,184
32.000,15:04:42.000,0.242188,156,142,137,184
32.100,15:04:42.100,0.242188,102,142,140,184
32.200,15:04:42.200,0.242188,102,142,140,184
32.300,15:04:42.300,0.242188,103,142,141,184
32.400,15:04:42.400,0.242188,103,142,141,184
32.500,15:04:42.500,0.242188,103,142,141,184
32.600,15:04:42.600,0.242188,103,142,141,184
32.700,15:04:42.700,0.242188,194,142,140,184
32.800,15:04:42.800,0.242188,194,142,138,184
32.900,15:04:42.900,0.242188,198,142,137,184
33.000,15:04:43.000,0.242188,103,142,137,184
33.100,15:04:43.100,0.242188,103,142,137,184
33.200,15:04:43.200,0.242188,102,143,137,184
33.300,15:04:43.300,0.242188,102,143,137,184
33.400,15:04:43.400,0.242188,103,143,137,184
33.500,15:04:43.500,0.242188,102,143,137,184
33.600,15:04:43.600,0.242188,102,142,137,184
33.700,15:04:43.700,0.242188,102,142,137,184
33.800,15:04:43.800,0.242188,102,142,138,184
33.900,15:04:43.900,0.242188,102,142,138,184
34.000,15:04:44.000,0.242188,102,142,138,184
34.100,15:04:44.100,0.242188,194,142,140,184
34.200,15:04:44.200,0.242188,194,142,140,184
34.300,15:04:44.300,0.242188,194,142,140,184
34.400,15:04:44.400,0.242188,102,142,139,184
34.500,15:04:44.500,0.242188,102,142,139,184
34.600,15:04:44.600,0.242188,102,142,139,184
34.700,15:04:44.700,0.242188,102,142,139,184
34.800,15:04:44.800,0.242188,102,142,139,184
34.900,15:04:44.900,0.242188,102,142,138,184
35.000,15:04:45.000,0.242188,102,142,138,184
35.100,15:04:45.100,0.242188,102,142,137,184
35.200,15:04:45.200,0.242188,102,144,137,184
35.300,15:04:45.300,0.242188,102,145,137,184
35.400,15:04:45.400,0.242188,102,145,137,184
35.500,15:04:45.500,0.242188,102,145,137,184
35.600,15:04:45.600,0.242188,102,145,137,184
35.700,15:04:45.700,0.242188,102,144,137,184
35.800,15:04:45.800,0.242188,102,144,137,184
35.900,15:04:45.900,0.242188,102,144,137,184
36.000,15:04:46.000,0.242188,102,144,137,184
36.100,15:04:46.100,0.242188,120,144,137,184
36.200,15:04:46.200,0.242188,103,144,137,184
36.300,15:04:46.300,0.242188,103,144,137,184
36.400,15:04:46.400,0.242188,103,142,138,184
36.500,15:04:46.500,0.242188,103,142,138,184
36.600,15:04:46.600,0.242188,103,142,138,184
36.700,15:04:46.700,0.242188,139,142,138,184
36.800,15:04:46.800,0.242188,139,142,138,184
36.900,15:04:46.900,0.242188,139,142,138,184
37.000,15:04:47.000,0.242188,157,142,138,184
37.100,15:04:47.100,0.242188,157,142,138,184
37.200,15:04:47.200,0.242188,157,142,138,184
37.300,15:04:47.300,0.242188,102,142,137,184
37.400,15:04:47.400,0.242188,102,142,137,184
37.500,15:04:47.500,0.242188,102,142,137,184
37.600,15:04:47.600,0.242188,102,142,137,184
37.700,15:04:47.700,0.242188,102,142,137,184
37.800,15:04:47.800,0.242188,102,142,137,184
37.900,15:04:47.900,0.242188,102,142,137,184
38.000,15:04:48.000,0.242188,102,142,137,184
38.100,15:04:48.100,0.242188,102,142,137,184
38.200,15:04:48.200,0.242188,102,142,137,184
38.300,15:04:48.300,0.242188,102,142,137,184
38.400,15:04:48.400,0.242188,102,142,137,184
38.500,15:04:48.500,0.242188,102,142,137,184
38.600,15:04:48.600,0.242188,102,142,137,184
38.700,15:04:48.700,0.242188,102,142,137,184
38.800,15:04:48.800,0.242188,102,142,137,184
38.900,15:04:48.900,0.242188,102,142,137,184
39.000,15:04:49.000,0.242188,102,142,138,184
39.100,15:04:49.100,0.242188,102,142,138,184
39.200,15:04:49.200,0.242188,102,142,138,184
39.300,15:04:49.300,0.242188,102,142,138,184
39.400,15:04:49.400,0.242188,102,142,138,184
39.500,15:04:49.500,0.242188,102,142,138,184
39.600,15:04:49.600,0.242188,102,142,138,184
39.700,15:04:49.700,0.242188,102,142,138,184
39.800,15:04:49.800,0.242188,102,142,138,184
39.900,15:04:49.900,0.242188,102,142,138,184
40.000,15:04:50.000,0.242188,102,142,138,184
40.100,15:04:50.100,0.242188,102,142,138,184
40.200,15:04:50.200,0.242188,176,142,138,184
40.300,15:04:50.300,0.242188,176,142,138,184
40.400,15:04:50.400,0.242188,102,142,137,184
40.500,15:04:50.500,0.242188,102,142,137,184
40.600,15:04:50.600,0.242188,102,142,137,184
40.700,15:04:50.700,0.242188,102,142,137,184
40.800,15:04:50.800,0.242188,102,142,137,184
40.900,15:04:50.900,0.242188,102,142,137,184
41.000,15:04:51.000,0.242188,102,142,137,184
41.100,15:04:51.100,0.242188,102,142,137,184
41.200,15:04:51.200,0.242188,102,142,137,184
41.300,15:04:51.300,0.242188,102,142,137,184
41.400,15:04:51.400,0.242188,102,142,137,184
41.500,15:04:51.500,0.242188,103,142,137,184
41.600,15:04:51.600,0.242188,103,142,137,184
41.700,15:04:51.700,0.242188,103,142,137,184
41.800,15:04:51.800,0.242188,103,142,137,184
41.900,15:04:51.900,0.242188,103,142,137,184
42.000,15:04:52.000,0.242188,102,142,137,184
42.100,15:04:52.100,0.242188,102,142,138,184
42.200,15:04:52.200,0.242188,102,142,138,184
42.300,15:04:52.300,0.242188,102,142,138,184
42.400,15:04:52.400,0.242188,102,142,138,184
42.500,15:04:52.500,0.242188,102,142,137,184
42.600,15:04:52.600,0.242188,102,142,137,184
42.700,15:04:52.700,0.242188,102,142,137,184
42.800,15:04:52.800,0.242188,102,142,137,184
42.900,15:04:52.900,0.242188,103,142,137,184
43.000,15:04:53.000,0.242188,103,142,137,184
43.100,15:04:53.100,0.242188,103,142,137,184
43.200,15:04:53.200,0.242188,103,142,137,184
43.300,15:04:53.300,0.242188,103,142,137,184
43.400,15:04:53.400,0.242188,102,142,137,184
43.500,15:04:53.500,0.242188,102,142,137,184
43.600,15:04:53.600,0.242188,157,142,137,184
43.700,15:04:53.700,0.242188,157,142,137,184
43.800,15:04:53.800,0.242188,194,142,137,184
43.900,15:04:53.900,0.242188,194,143,137,184
44.000,15:04:54.000,0.242188,139,143,137,184
44.100,15:04:54.100,0.242188,102,144,137,184
44.200,15:04:54.200,0.242188,102,144,137,184
44.300,15:04:54.300,0.242188,102,144,137,184
44.400,15:04:54.400,0.242188,102,144,137,184
44.500,15:04:54.500,0.242188,194,144,137,184
44.600,15:04:54.600,0.242188,194,144,137,184
44.700,15:04:54.700,0.242188,194,144,137,184
44.800,15:04:54.800,0.242188,194,144,137,184
44.900,15:04:54.900,0.242188,194,144,137,184
45.000,15:04:55.000,0.242188,194,144,137,184
45.100,15:04:55.100,0.242188,194,144,137,184
45.200,15:04:55.200,0.242188,194,144,137,184
45.300,15:04:55.300,0.242188,194,144,137,184
45.400,15:04:55.400,0.242188,194,143,137,184
45.500,15:04:55.500,0.242188,194,143,137,184
45.600,15:04:55.600,0.242188,194,143,137,184
45.700,15:04:55.700,0.242188,194,143,137,184
45.800,15:04:55.800,0.242188,194,143,137,184
45.900,15:04:55.900,0.242188,194,143,137,184
46.000,15:04:56.000,0.242188,194,143,137,184
46.100,15:04:56.100,0.242188,194,143,137,184
46.200,15:04:56.200,0.242188,157,143,137,184
46.300,15:04:56.300,0.242188,102,142,137,184
46.400,15:04:56.400,0.242188,102,142,137,184
