Time,UTC,FINKEN_SENSOR_MODEL:pos_z,FINKEN_SENSOR_MODEL:distance_d_back,FINKEN_SENSOR_MODEL:distance_d_left,FINKEN_SENSOR_MODEL:distance_d_rigth,FINKEN_SENSOR_MODEL:distance_d_front
3.346,15:18:9.346,0.242188,96,134,144,92
3.446,15:18:9.446,0.238281,96,134,144,92
3.546,15:18:9.546,0.242188,95,135,144,92
3.646,15:18:9.646,0.242188,95,135,144,92
3.746,15:18:9.746,0.242188,95,135,144,92
3.846,15:18:9.846,0.238281,94,135,144,92
3.946,15:18:9.946,0.238281,94,135,144,92
4.046,15:18:10.046,0.242188,94,135,144,92
4.146,15:18:10.146,0.238281,94,134,143,92
4.246,15:18:10.246,0.238281,94,133,143,92
4.346,15:18:10.346,0.238281,94,133,143,92
4.446,15:18:10.446,0.242188,94,133,143,92
4.546,15:18:10.546,0.242188,94,133,143,92
4.646,15:18:10.646,0.238281,94,134,143,92
4.746,15:18:10.746,0.238281,94,134,143,92
4.846,15:18:10.846,0.238281,95,134,143,92
4.946,15:18:10.946,0.238281,95,134,143,92
5.046,15:18:11.046,0.242188,95,134,143,92
5.146,15:18:11.146,0.242188,95,134,143,92
5.246,15:18:11.246,0.242188,95,134,143,92
5.346,15:18:11.346,0.238281,95,134,142,92
5.446,15:18:11.446,0.242188,95,134,142,92
5.546,15:18:11.546,0.238281,95,134,142,92
5.646,15:18:11.646,0.238281,95,134,143,92
5.746,15:18:11.746,0.238281,95,134,142,92
5.846,15:18:11.846,0.238281,95,134,142,92
5.946,15:18:11.946,0.238281,96,134,142,92
6.046,15:18:12.046,0.238281,96,134,142,92
6.146,15:18:12.146,0.238281,96,137,142,92
6.246,15:18:12.246,0.238281,96,137,142,92
6.346,15:18:12.346,0.242188,96,137,142,92
6.446,15:18:12.446,0.238281,96,136,142,92
6.546,15:18:12.546,0.238281,96,136,142,92
6.646,15:18:12.646,0.242188,97,133,142,92
6.746,15:18:12.746,0.242188,97,133,142,92
6.846,15:18:12.846,0.242188,97,133,142,92
6.946,15:18:12.946,0.238281,95,135,142,92
7.046,15:18:13.046,0.238281,95,135,142,92
7.146,15:18:13.146,0.238281,95,138,142,92
7.246,15:18:13.246,0.238281,95,138,142,92
7.346,15:18:13.346,0.238281,95,138,142,92
7.446,15:18:13.446,0.238281,95,138,142,92
7.546,15:18:13.546,0.242188,95,138,143,92
7.646,15:18:13.646,0.238281,95,136,143,92
7.746,15:18:13.746,0.238281,95,136,143,92
7.846,15:18:13.846,0.242188,95,137,143,92
7.946,15:18:13.946,0.238281,95,138,143,92
8.046,15:18:14.046,0.238281,95,138,143,92
8.146,15:18:14.146,0.238281,95,140,143,92
8.246,15:18:14.246,0.238281,95,140,143,92
8.346,15:18:14.346,0.238281,95,137,143,92
8.446,15:18:14.446,0.242188,96,138,143,92
8.546,15:18:14.546,0.238281,96,140,143,92
8.646,15:18:14.646,0.238281,96,140,143,92
8.746,15:18:14.746,0.238281,97,138,143,92
8.846,15:18:14.846,0.238281,97,138,143,92
8.946,15:18:14.946,0.238281,96,138,143,92
9.046,15:18:15.046,0.238281,96,138,143,92
9.146,15:18:15.146,0.242188,96,138,143,92
9.246,15:18:15.246,0.242188,96,138,143,92
9.346,15:18:15.346,0.242188,96,138,143,92
9.446,15:18:15.446,0.242188,96,138,143,92
9.546,15:18:15.546,0.242188,96,138,143,92
9.646,15:18:15.646,0.242188,96,138,143,92
9.746,15:18:15.746,0.238281,96,138,143,92
9.846,15:18:15.846,0.238281,96,137,143,92
9.946,15:18:15.946,0.238281,96,137,143,92
10.046,15:18:16.046,0.238281,96,134,143,92
10.146,15:18:16.146,0.238281,97,132,143,92
10.246,15:18:16.246,0.238281,96,133,143,92
10.346,15:18:16.346,0.238281,96,133,143,92
10.446,15:18:16.446,0.238281,95,139,143,92
10.546,15:18:16.546,0.238281,95,139,143,92
10.646,15:18:16.646,0.238281,95,137,143,92
10.746,15:18:16.746,0.238281,95,134,143,92
10.846,15:18:16.846,0.242188,95,134,143,92
10.946,15:18:16.946,0.242188,95,137,143,92
11.046,15:18:17.046,0.242188,95,137,143,92
11.146,15:18:17.146,0.242188,95,138,143,92
11.246,15:18:17.246,0.242188,95,138,143,92
11.346,15:18:17.346,0.238281,95,136,143,92
11.446,15:18:17.446,0.238281,95,136,143,92
11.546,15:18:17.546,0.238281,95,136,143,92
11.646,15:18:17.646,0.238281,95,136,143,92
11.746,15:18:17.746,0.242188,95,137,143,92
11.846,15:18:17.846,0.238281,95,136,143,92
11.946,15:18:17.946,0.238281,95,136,143,92
12.046,15:18:18.046,0.238281,95,136,143,92
12.146,15:18:18.146,0.238281,95,136,143,92
12.246,15:18:18.246,0.238281,95,135,143,92
12.346,15:18:18.346,0.238281,95,135,143,92
12.446,15:18:18.446,0.238281,95,135,143,92
12.546,15:18:18.546,0.238281,95,135,143,92
12.646,15:18:18.646,0.238281,95,135,143,92
12.746,15:18:18.746,0.238281,95,135,143,92
12.846,15:18:18.846,0.238281,95,135,143,92
12.946,15:18:18.946,0.238281,95,137,143,92
13.046,15:18:19.046,0.238281,95,135,143,92
13.146,15:18:19.146,0.238281,95,135,143,92
13.246,15:18:19.246,0.242188,95,135,143,92
13.346,15:18:19.346,0.238281,95,135,143,92
13.446,15:18:19.446,0.238281,95,135,143,92
13.546,15:18:19.546,0.238281,95,135,143,92
13.646,15:18:19.646,0.238281,95,136,143,92
13.746,15:18:19.746,0.238281,95,136,143,92
13.846,15:18:19.846,0.238281,95,137,143,92
13.946,15:18:19.946,0.238281,95,137,143,92
14.046,15:18:20.046,0.238281,95,137,143,92
14.146,15:18:20.146,0.238281,95,137,143,92
14.246,15:18:20.246,0.238281,95,137,143,92
14.346,15:18:20.346,0.238281,95,137,143,92
14.446,15:18:20.446,0.242188,95,137,143,92
14.546,15:18:20.546,0.242188,95,138,143,92
14.646,15:18:20.646,0.242188,95,138,143,92
14.746,15:18:20.746,0.238281,95,133,143,92
14.846,15:18:20.846,0.238281,95,132,143,92
14.946,15:18:20.946,0.238281,95,132,143,92
15.046,15:18:21.046,0.238281,95,132,143,92
15.146,15:18:21.146,0.242188,95,133,143,92
15.246,15:18:21.246,0.242188,95,133,143,92
15.346,15:18:21.346,0.242188,95,133,143,92
15.446,15:18:21.446,0.238281,95,133,143,92
15.546,15:18:21.546,0.238281,95,133,143,92
15.646,15:18:21.646,0.238281,95,133,143,92
15.746,15:18:21.746,0.242188,95,136,143,92
15.846,15:18:21.846,0.242188,95,136,143,92
15.946,15:18:21.946,0.238281,95,137,143,92
16.046,15:18:22.046,0.238281,95,137,143,92
16.146,15:18:22.146,0.238281,95,138,143,92
16.246,15:18:22.246,0.238281,95,138,143,92
16.346,15:18:22.346,0.238281,95,138,143,92
16.446,15:18:22.446,0.242188,95,138,143,92
16.546,15:18:22.546,0.238281,95,138,143,92
16.646,15:18:22.646,0.238281,95,138,143,92
16.746,15:18:22.746,0.238281,95,138,143,92
16.846,15:18:22.846,0.242188,95,138,143,92
16.946,15:18:22.946,0.242188,95,138,143,92
17.046,15:18:23.046,0.238281,95,138,143,92
17.146,15:18:23.146,0.238281,95,138,143,92
17.246,15:18:23.246,0.238281,95,139,143,92
17.346,15:18:23.346,0.238281,95,138,143,92
17.446,15:18:23.446,0.238281,95,138,143,92
17.546,15:18:23.546,0.238281,95,138,143,92
17.646,15:18:23.646,0.238281,95,138,143,92
17.746,15:18:23.746,0.242188,95,138,143,92
17.846,15:18:23.846,0.242188,95,138,143,92
17.946,15:18:23.946,0.238281,95,138,143,92
18.046,15:18:24.046,0.238281,95,138,143,92
18.146,15:18:24.146,0.238281,95,138,143,92
18.246,15:18:24.246,0.238281,95,138,143,92
18.346,15:18:24.346,0.238281,95,138,143,92
18.446,15:18:24.446,0.238281,95,138,143,92
18.546,15:18:24.546,0.238281,95,137,143,92
18.646,15:18:24.646,0.242188,95,137,143,92
18.746,15:18:24.746,0.238281,95,137,143,92
18.846,15:18:24.846,0.242188,95,137,143,92
18.946,15:18:24.946,0.238281,95,137,143,92
19.046,15:18:25.046,0.238281,95,137,143,92
19.146,15:18:25.146,0.238281,97,137,143,92
19.246,15:18:25.246,0.238281,97,138,143,92
19.346,15:18:25.346,0.242188,97,137,143,92
19.446,15:18:25.446,0.238281,97,137,143,92
19.546,15:18:25.546,0.238281,97,137,143,92
19.646,15:18:25.646,0.238281,97,138,143,92
19.746,15:18:25.746,0.238281,97,138,143,92
19.846,15:18:25.846,0.238281,97,138,143,92
19.946,15:18:25.946,0.238281,97,138,143,92
20.046,15:18:26.046,0.238281,97,138,143,92
20.146,15:18:26.146,0.238281,97,138,143,92
20.246,15:18:26.246,0.238281,96,138,143,92
20.346,15:18:26.346,0.238281,96,138,143,92
20.446,15:18:26.446,0.238281,95,138,143,92
20.546,15:18:26.546,0.238281,95,138,143,92
20.646,15:18:26.646,0.238281,95,138,143,92
20.746,15:18:26.746,0.238281,95,137,143,92
20.846,15:18:26.846,0.238281,95,137,143,92
20.946,15:18:26.946,0.238281,95,137,143,92
21.046,15:18:27.046,0.238281,95,137,143,92
21.146,15:18:27.146,0.238281,95,137,143,92
21.246,15:18:27.246,0.238281,95,137,143,92
21.346,15:18:27.346,0.238281,95,137,143,92
21.446,15:18:27.446,0.238281,95,137,143,92
21.546,15:18:27.546,0.238281,95,137,143,92
21.646,15:18:27.646,0.238281,95,137,143,92
21.746,15:18:27.746,0.238281,95,138,143,92
21.846,15:18:27.846,0.238281,95,137,143,92
21.946,15:18:27.946,0.238281,95,137,143,92
22.046,15:18:28.046,0.238281,95,137,143,92
22.146,15:18:28.146,0.238281,95,137,143,92
22.246,15:18:28.246,0.238281,95,137,143,92
22.346,15:18:28.346,0.238281,95,137,143,92
22.446,15:18:28.446,0.238281,95,137,143,92
22.546,15:18:28.546,0.238281,95,137,143,92
22.646,15:18:28.646,0.238281,95,137,143,92
22.746,15:18:28.746,0.238281,95,137,143,92
22.846,15:18:28.846,0.238281,95,136,143,92
22.946,15:18:28.946,0.238281,95,136,143,92
23.046,15:18:29.046,0.238281,95,136,143,92
23.146,15:18:29.146,0.238281,95,137,143,92
23.246,15:18:29.246,0.238281,95,137,143,92
23.346,15:18:29.346,0.238281,95,137,143,92
23.446,15:18:29.446,0.238281,95,137,143,92
23.546,15:18:29.546,0.238281,95,137,143,92
23.646,15:18:29.646,0.242188,95,137,143,92
23.746,15:18:29.746,0.238281,95,134,143,92
23.846,15:18:29.846,0.238281,95,133,143,92
23.946,15:18:29.946,0.238281,95,131,143,92
24.046,15:18:30.046,0.238281,95,131,143,92
24.146,15:18:30.146,0.238281,97,131,143,92
24.246,15:18:30.246,0.238281,96,132,143,92
24.346,15:18:30.346,0.238281,96,132,143,92
24.446,15:18:30.446,0.238281,96,132,143,92
24.546,15:18:30.546,0.238281,96,132,143,92
24.646,15:18:30.646,0.238281,97,130,143,92
24.746,15:18:30.746,0.238281,97,130,143,92
24.846,15:18:30.846,0.238281,97,130,143,92
24.946,15:18:30.946,0.238281,99,131,143,92
25.046,15:18:31.046,0.238281,100,129,142,92
25.146,15:18:31.146,0.238281,100,129,142,92
25.246,15:18:31.246,0.238281,100,129,142,92
25.346,15:18:31.346,0.238281,100,128,142,92
25.446,15:18:31.446,0.238281,102,128,142,92
25.546,15:18:31.546,0.238281,101,128,142,92
25.646,15:18:31.646,0.238281,101,129,143,92
25.746,15:18:31.746,0.238281,102,132,143,92
25.846,15:18:31.846,0.238281,103,132,143,92
25.946,15:18:31.946,0.238281,105,130,125,92
26.046,15:18:32.046,0.238281,103,115,69,92
26.146,15:18:32.146,0.238281,103,70,69,92
26.246,15:18:32.246,0.238281,103,53,125,92
26.346,15:18:32.346,0.238281,103,53,125,92
26.446,15:18:32.446,0.238281,103,49,107,92
26.546,15:18:32.546,0.238281,103,47,53,92
26.646,15:18:32.646,0.238281,103,46,53,92
26.746,15:18:32.746,0.238281,101,44,53,92
26.846,15:18:32.846,0.238281,100,43,51,92
26.946,15:18:32.946,0.234375,97,42,50,92
27.046,15:18:33.046,0.222656,95,42,50,92
27.146,15:18:33.146,0.203125,92,43,50,92
27.246,15:18:33.246,0.203125,89,45,48,92
27.346,15:18:33.346,0.214844,89,44,47,120
27.446,15:18:33.446,0.238281,88,44,85,204
27.546,15:18:33.546,0.238281,88,44,144,222
27.646,15:18:33.646,0.238281,87,44,144,192
27.746,15:18:33.746,0.234375,86,36,145,190
27.846,15:18:33.846,0.21875,86,24,144,214
27.946,15:18:33.946,0.199219,86,30,144,222
28.046,15:18:34.046,0.199219,86,41,144,223
28.146,15:18:34.146,0.199219,87,26,143,226
28.246,15:18:34.246,0.199219,87,38,143,226
28.346,15:18:34.346,0.199219,87,38,143,226
28.446,15:18:34.446,0.199219,91,42,144,225
28.546,15:18:34.546,0.199219,92,40,146,230
28.646,15:18:34.646,0.199219,92,40,146,230
28.746,15:18:34.746,0.199219,92,40,148,232
28.846,15:18:34.846,0.199219,100,40,147,232
28.946,15:18:34.946,0.199219,113,40,147,232
29.046,15:18:35.046,0.199219,113,40,147,232
29.146,15:18:35.146,0.199219,109,40,147,232
29.246,15:18:35.246,0.199219,105,40,147,232
29.346,15:18:35.346,0.199219,105,40,147,232
29.446,15:18:35.446,0.199219,104,35,146,232
29.546,15:18:35.546,0.199219,104,35,146,232
29.646,15:18:35.646,0.199219,104,30,147,232
29.746,15:18:35.746,0.199219,104,30,147,232
29.846,15:18:35.846,0.78125,0,0,0,0
29.946,15:18:35.946,0.78125,0,0,0,0
30.046,15:18:36.046,0.78125,0,0,0,0
30.146,15:18:36.146,0.292969,300,300,300,294
30.246,15:18:36.246,0.292969,300,300,300,294
30.346,15:18:36.346,0.292969,216,300,205,285
30.446,15:18:36.446,0.292969,216,300,205,285
30.546,15:18:36.546,0.292969,92,144,143,285
30.646,15:18:36.646,0.292969,92,144,143,285
30.746,15:18:36.746,0.292969,92,40,143,285
30.846,15:18:36.846,0.292969,92,40,143,285
30.946,15:18:36.946,0.292969,93,42,143,285
31.046,15:18:37.046,0.292969,93,42,143,285
31.146,15:18:37.146,0.292969,93,38,145,285
31.246,15:18:37.246,0.292969,93,38,145,285
31.346,15:18:37.346,0.292969,94,26,146,285
31.446,15:18:37.446,0.292969,94,26,146,285
31.546,15:18:37.546,0.292969,94,24,149,286
31.646,15:18:37.646,0.292969,94,24,149,286
31.746,15:18:37.746,0.292969,94,34,146,286
31.846,15:18:37.846,0.292969,95,36,145,285
31.946,15:18:37.946,0.292969,93,37,145,285
32.046,15:18:38.046,0.292969,93,40,145,285
32.146,15:18:38.146,0.292969,93,40,145,285
32.246,15:18:38.246,0.292969,92,40,145,284
32.346,15:18:38.346,0.292969,92,40,144,284
32.446,15:18:38.446,0.292969,92,40,144,284
32.546,15:18:38.546,0.292969,92,40,144,284
32.646,15:18:38.646,0.292969,92,40,144,284
32.746,15:18:38.746,0.292969,93,38,144,284
32.846,15:18:38.846,0.292969,93,38,144,284
32.946,15:18:38.946,0.292969,95,37,144,285
33.046,15:18:39.046,0.292969,97,37,145,285
33.146,15:18:39.146,0.292969,96,29,145,285
33.246,15:18:39.246,0.292969,95,34,144,284
33.346,15:18:39.346,0.292969,95,34,144,284
33.446,15:18:39.446,0.292969,93,34,144,284
33.546,15:18:39.546,0.292969,93,34,144,284
33.646,15:18:39.646,0.292969,92,34,144,171
33.746,15:18:39.746,0.292969,92,34,144,171
33.846,15:18:39.846,0.292969,93,34,144,96
33.946,15:18:39.946,0.292969,93,34,144,96
34.046,15:18:40.046,0.292969,95,34,144,96
34.146,15:18:40.146,0.292969,95,34,144,96
34.246,15:18:40.246,0.292969,96,35,144,132
34.346,15:18:40.346,0.292969,96,35,144,132
34.446,15:18:40.446,0.292969,96,38,144,237
34.546,15:18:40.546,0.292969,93,36,145,236
34.646,15:18:40.646,0.292969,92,34,144,131
34.746,15:18:40.746,0.292969,92,34,144,95
34.846,15:18:40.846,0.292969,93,35,144,95
34.946,15:18:40.946,0.292969,95,35,144,95
35.046,15:18:41.046,0.292969,94,36,87,95
35.146,15:18:41.146,0.292969,94,36,87,95
35.246,15:18:41.246,0.199219,87,22,50,99
35.346,15:18:41.346,0.207031,88,41,52,98
35.446,15:18:41.446,0.199219,87,40,51,98
35.546,15:18:41.546,0.199219,87,40,51,98
35.646,15:18:41.646,0.199219,89,33,51,97
35.746,15:18:41.746,0.199219,89,33,51,97
35.846,15:18:41.846,0.199219,88,29,51,97
35.946,15:18:41.946,0.199219,88,29,51,97
36.046,15:18:42.046,0.199219,88,25,51,96
36.146,15:18:42.146,0.199219,88,25,51,96
36.246,15:18:42.246,0.199219,88,25,51,96
36.346,15:18:42.346,0.199219,91,27,144,94
36.446,15:18:42.446,0.199219,91,27,144,94
36.546,15:18:42.546,0.214844,94,30,144,93
36.646,15:18:42.646,0.230469,94,30,144,93
36.746,15:18:42.746,0.234375,94,30,144,92
36.846,15:18:42.846,0.21875,94,30,144,92
36.946,15:18:42.946,0.207031,94,30,144,92
37.046,15:18:43.046,0.207031,93,30,144,92
37.146,15:18:43.146,0.230469,93,30,144,92
37.246,15:18:43.246,0.238281,93,30,144,92
37.346,15:18:43.346,0.238281,95,30,126,91
37.446,15:18:43.446,0.238281,95,29,70,91
37.546,15:18:43.546,0.238281,95,27,52,91
37.646,15:18:43.646,0.238281,94,27,52,91
37.746,15:18:43.746,0.238281,94,27,52,91
37.846,15:18:43.846,0.238281,95,29,52,91
37.946,15:18:43.946,0.238281,96,35,52,91
38.046,15:18:44.046,0.238281,51,36,52,91
38.146,15:18:44.146,0.238281,22,33,52,91
38.246,15:18:44.246,0.238281,65,33,52,91
38.346,15:18:44.346,0.238281,94,36,52,91
38.446,15:18:44.446,0.238281,94,36,52,91
38.546,15:18:44.546,0.238281,94,32,52,91
38.646,15:18:44.646,0.238281,94,36,52,91
38.746,15:18:44.746,0.238281,94,43,52,91
38.846,15:18:44.846,0.238281,94,41,52,91
38.946,15:18:44.946,0.238281,94,38,89,91
39.046,15:18:45.046,0.234375,94,37,145,91
39.146,15:18:45.146,0.234375,93,37,145,91
39.246,15:18:45.246,0.238281,93,37,145,91
39.346,15:18:45.346,0.238281,93,37,145,91
39.446,15:18:45.446,0.238281,93,37,145,90
39.546,15:18:45.546,0.238281,94,37,145,90
39.646,15:18:45.646,0.238281,94,38,145,90
39.746,15:18:45.746,0.238281,93,41,145,90
39.846,15:18:45.846,0.238281,93,44,145,90
39.946,15:18:45.946,0.238281,93,49,145,90
40.046,15:18:46.046,0.238281,93,54,145,90
40.146,15:18:46.146,0.238281,94,58,145,90
40.246,15:18:46.246,0.238281,95,101,145,90
40.346,15:18:46.346,0.238281,95,130,145,90
40.446,15:18:46.446,0.238281,95,103,146,90
40.546,15:18:46.546,0.238281,94,85,145,90
40.646,15:18:46.646,0.238281,94,130,145,90
40.746,15:18:46.746,0.238281,94,105,145,90
40.846,15:18:46.846,0.238281,94,105,145,90
40.946,15:18:46.946,0.238281,94,105,145,90
41.046,15:18:47.046,0.238281,93,106,144,90
41.146,15:18:47.146,0.238281,93,106,144,90
41.246,15:18:47.246,0.238281,93,121,144,90
41.346,15:18:47.346,0.238281,93,131,144,90
41.446,15:18:47.446,0.238281,94,129,144,90
41.546,15:18:47.546,0.238281,94,129,144,90
41.646,15:18:47.646,0.238281,92,127,144,90
41.746,15:18:47.746,0.238281,92,127,144,91
41.846,15:18:47.846,0.238281,92,129,144,90
41.946,15:18:47.946,0.238281,92,130,144,90
42.046,15:18:48.046,0.238281,92,130,144,90
42.146,15:18:48.146,0.238281,92,132,144,91
42.246,15:18:48.246,0.238281,91,134,144,91
42.346,15:18:48.346,0.238281,91,134,144,91
42.446,15:18:48.446,0.238281,91,134,144,91
42.546,15:18:48.546,0.238281,91,134,144,91
42.646,15:18:48.646,0.238281,91,133,144,91
42.746,15:18:48.746,0.238281,92,128,144,91
42.846,15:18:48.846,0.238281,92,128,144,91
42.946,15:18:48.946,0.238281,92,127,144,91
43.046,15:18:49.046,0.238281,92,127,144,91
43.146,15:18:49.146,0.238281,93,128,145,91
43.246,15:18:49.246,0.238281,93,128,145,91
43.346,15:18:49.346,0.238281,93,128,145,91
43.446,15:18:49.446,0.238281,94,128,145,90
43.546,15:18:49.546,0.238281,95,127,145,90
43.646,15:18:49.646,0.238281,95,127,145,90
43.746,15:18:49.746,0.238281,97,131,146,91
43.846,15:18:49.846,0.238281,98,138,145,90
43.946,15:18:49.946,0.238281,98,133,144,90
44.046,15:18:50.046,0.238281,98,127,144,90
44.146,15:18:50.146,0.238281,98,131,144,90
44.246,15:18:50.246,0.238281,98,137,144,90
44.346,15:18:50.346,0.238281,98,134,144,90
44.446,15:18:50.446,0.238281,98,134,144,90
44.546,15:18:50.546,0.238281,99,129,145,90
44.646,15:18:50.646,0.238281,100,127,145,90
44.746,15:18:50.746,0.238281,100,127,145,90
44.846,15:18:50.846,0.238281,101,129,145,90
44.946,15:18:50.946,0.238281,101,133,145,90
45.046,15:18:51.046,0.238281,101,139,144,90
45.146,15:18:51.146,0.238281,102,134,144,91
45.246,15:18:51.246,0.238281,103,131,144,91
45.346,15:18:51.346,0.238281,103,128,144,91
45.446,15:18:51.446,0.238281,103,126,145,91
45.546,15:18:51.546,0.238281,103,133,146,91
45.646,15:18:51.646,0.238281,102,138,146,90
45.746,15:18:51.746,0.238281,102,138,146,90
45.846,15:18:51.846,0.238281,102,135,147,90
45.946,15:18:51.946,0.238281,102,135,147,90
46.046,15:18:52.046,0.238281,102,134,145,91
46.146,15:18:52.146,0.238281,103,130,144,91
46.246,15:18:52.246,0.238281,102,128,144,91
46.346,15:18:52.346,0.238281,102,130,145,91
46.446,15:18:52.446,0.238281,102,130,145,91
46.546,15:18:52.546,0.238281,101,130,147,91
46.646,15:18:52.646,0.238281,101,131,146,91
46.746,15:18:52.746,0.238281,101,137,146,91
46.846,15:18:52.846,0.238281,100,139,146,91
46.946,15:18:52.946,0.238281,100,139,147,91
47.046,15:18:53.046,0.238281,100,137,147,91
47.146,15:18:53.146,0.238281,100,131,147,91
47.246,15:18:53.246,0.238281,99,131,146,91
47.346,15:18:53.346,0.238281,99,137,145,91
47.446,15:18:53.446,0.238281,99,137,145,91
47.546,15:18:53.546,0.238281,99,131,145,91
47.646,15:18:53.646,0.238281,99,129,145,91
47.746,15:18:53.746,0.238281,99,129,145,91
47.846,15:18:53.846,0.238281,98,129,145,91
47.946,15:18:53.946,0.238281,98,129,145,91
48.046,15:18:54.046,0.238281,96,125,145,91
48.146,15:18:54.146,0.238281,96,110,145,91
48.246,15:18:54.246,0.238281,96,110,145,91
48.346,15:18:54.346,0.238281,96,125,145,90
48.446,15:18:54.446,0.238281,95,130,145,90
48.546,15:18:54.546,0.238281,95,132,145,90
48.646,15:18:54.646,0.238281,95,130,145,91
48.746,15:18:54.746,0.238281,95,129,145,91
48.846,15:18:54.846,0.238281,95,128,146,91
48.946,15:18:54.946,0.238281,94,128,146,91
49.046,15:18:55.046,0.238281,94,128,146,91
49.146,15:18:55.146,0.238281,94,128,146,90
49.246,15:18:55.246,0.238281,94,128,146,90
49.346,15:18:55.346,0.238281,94,128,146,90
49.446,15:18:55.446,0.238281,94,127,148,90
49.546,15:18:55.546,0.238281,93,126,147,90
49.646,15:18:55.646,0.238281,93,126,147,91
49.746,15:18:55.746,0.238281,93,128,146,91
49.846,15:18:55.846,0.238281,93,133,145,91
49.946,15:18:55.946,0.238281,93,141,144,91
50.046,15:18:56.046,0.238281,93,133,144,91
50.146,15:18:56.146,0.238281,94,128,144,91
50.246,15:18:56.246,0.238281,94,128,144,90
50.346,15:18:56.346,0.238281,94,128,145,90
50.446,15:18:56.446,0.238281,94,127,146,90
50.546,15:18:56.546,0.238281,94,127,147,90
50.646,15:18:56.646,0.238281,95,127,146,90
50.746,15:18:56.746,0.238281,95,130,146,90
50.846,15:18:56.846,0.238281,95,132,146,91
50.946,15:18:56.946,0.238281,95,130,146,91
51.046,15:18:57.046,0.238281,95,130,146,91
51.146,15:18:57.146,0.238281,95,129,145,91
51.246,15:18:57.246,0.238281,96,128,145,90
51.346,15:18:57.346,0.238281,96,128,145,90
51.446,15:18:57.446,0.238281,96,128,145,90
51.546,15:18:57.546,0.238281,96,127,146,90
51.646,15:18:57.646,0.238281,96,127,146,90
51.746,15:18:57.746,0.238281,96,127,146,90
51.846,15:18:57.846,0.238281,96,129,146,90
51.946,15:18:57.946,0.238281,96,132,146,90
52.046,15:18:58.046,0.238281,96,132,146,90
52.146,15:18:58.146,0.238281,96,129,146,90
52.246,15:18:58.246,0.238281,96,128,146,90
52.346,15:18:58.346,0.238281,96,128,146,90
52.446,15:18:58.446,0.238281,96,128,146,90
52.546,15:18:58.546,0.238281,96,127,146,90
52.646,15:18:58.646,0.238281,97,127,146,90
52.746,15:18:58.746,0.238281,97,127,146,91
52.846,15:18:58.846,0.238281,97,128,146,90
52.946,15:18:58.946,0.238281,97,128,146,90
53.046,15:18:59.046,0.238281,97,128,146,90
53.146,15:18:59.146,0.238281,97,128,147,90
53.246,15:18:59.246,0.238281,97,128,147,91
53.346,15:18:59.346,0.238281,97,128,147,91
53.446,15:18:59.446,0.238281,97,128,147,91
53.546,15:18:59.546,0.238281,97,128,147,91
53.646,15:18:59.646,0.238281,96,129,147,90
53.746,15:18:59.746,0.238281,96,129,147,90
53.846,15:18:59.846,0.238281,96,129,147,90
53.946,15:18:59.946,0.238281,96,131,147,90
54.046,15:19:0.046,0.238281,96,131,147,90
54.146,15:19:0.146,0.238281,96,129,147,91
54.246,15:19:0.246,0.238281,96,133,147,91
54.346,15:19:0.346,0.238281,96,133,147,91
54.446,15:19:0.446,0.238281,96,135,147,91
54.546,15:19:0.546,0.238281,96,129,147,91
54.646,15:19:0.646,0.238281,96,128,147,90
54.746,15:19:0.746,0.238281,96,128,147,90
54.846,15:19:0.846,0.238281,96,133,147,90
54.946,15:19:0.946,0.238281,96,141,147,90
55.046,15:19:1.046,0.238281,96,141,147,90
55.146,15:19:1.146,0.238281,96,129,147,90
55.246,15:19:1.246,0.238281,96,128,147,90
55.346,15:19:1.346,0.238281,96,128,147,90
55.446,15:19:1.446,0.238281,96,127,147,90
55.546,15:19:1.546,0.238281,96,127,147,90
55.646,15:19:1.646,0.238281,96,127,147,90
55.746,15:19:1.746,0.238281,96,130,147,91
55.846,15:19:1.846,0.238281,96,129,147,91
55.946,15:19:1.946,0.238281,96,129,147,91
56.046,15:19:2.046,0.238281,96,129,147,91
56.146,15:19:2.146,0.238281,96,128,146,90
56.246,15:19:2.246,0.238281,96,128,146,90
56.346,15:19:2.346,0.238281,96,128,146,90
56.446,15:19:2.446,0.238281,97,128,145,90
56.546,15:19:2.546,0.238281,97,129,145,91
56.646,15:19:2.646,0.238281,97,130,145,91
56.746,15:19:2.746,0.238281,97,130,145,91
56.846,15:19:2.846,0.238281,97,130,145,91
56.946,15:19:2.946,0.238281,97,129,145,91
57.046,15:19:3.046,0.238281,97,129,146,91
57.146,15:19:3.146,0.238281,97,129,146,91
57.246,15:19:3.246,0.238281,97,129,146,91
57.346,15:19:3.346,0.238281,97,129,146,91
57.446,15:19:3.446,0.238281,97,129,146,91
57.546,15:19:3.546,0.238281,97,129,146,91
57.646,15:19:3.646,0.238281,97,129,146,91
57.746,15:19:3.746,0.238281,97,129,146,91
57.846,15:19:3.846,0.238281,97,129,146,91
57.946,15:19:3.946,0.238281,97,132,146,91
58.046,15:19:4.046,0.238281,97,138,146,91
58.146,15:19:4.146,0.238281,97,141,146,91
58.246,15:19:4.246,0.238281,97,141,146,91
58.346,15:19:4.346,0.238281,97,141,146,91
58.446,15:19:4.446,0.238281,97,141,146,90
58.546,15:19:4.546,0.238281,97,140,146,90
58.646,15:19:4.646,0.238281,97,140,146,90
