Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
417.905	17:04:45.140	43.462229950	1.272889989	0.320711	116	0.542969
418.155	17:04:45.390	43.462229950	1.272889989	0.326748	116	0.539062
418.405	17:04:45.640	43.462229950	1.272889989	0.315368	116	0.546875
418.655	17:04:45.890	43.462229950	1.272889989	0.315806	116	0.546875
418.905	17:04:46.140	43.462229950	1.272889989	0.315806	116	0.5625
419.155	17:04:46.390	43.462229950	1.272889989	0.315877	116	0.5625
419.405	17:04:46.640	43.462229950	1.272889989	0.324149	116	0.5625
419.655	17:04:46.890	43.462229950	1.272889989	0.310137	116	0.554688
419.905	17:04:47.140	43.462229950	1.272889989	0.309521	116	0.570312
420.155	17:04:47.390	43.462229950	1.272889989	0.315033	116	0.578125
420.405	17:04:47.640	43.462229950	1.272889989	0.319912	116	0.570312
420.655	17:04:47.890	43.462229950	1.272889989	0.309933	116	0.578125
420.905	17:04:48.140	43.462229950	1.272889989	0.313997	116	0.585938
421.155	17:04:48.390	43.462229950	1.272889989	0.321766	116	0.578125
421.405	17:04:48.640	43.462229950	1.272889989	0.319388	116	0.570312
421.655	17:04:48.890	43.462229950	1.272889989	0.321948	116	0.558594
421.905	17:04:49.140	43.462229950	1.272889989	0.320995	115	0.535156
422.155	17:04:49.390	43.462229950	1.272889989	0.318812	115	0.515625
422.405	17:04:49.640	43.462229950	1.272889989	0.313232	115	0.527344
422.655	17:04:49.890	43.462229950	1.272889989	0.315271	115	0.535156
422.905	17:04:50.140	43.462229950	1.272889989	0.319193	115	0.535156
423.155	17:04:50.390	43.462229950	1.272889989	0.310467	115	0.546875
423.405	17:04:50.640	43.462229950	1.272889989	0.3181	115	0.554688
423.655	17:04:50.890	43.462229950	1.272889989	0.323314	115	0.546875
423.905	17:04:51.140	43.462229950	1.272889989	0.318465	115	0.539062
424.155	17:04:51.390	43.462229950	1.272889989	0.312086	115	0.554688
424.405	17:04:51.640	43.462229950	1.272889989	0.303149	115	0.578125
424.655	17:04:51.890	43.462229950	1.272889989	0.340359	115	0.554688
424.905	17:04:52.140	43.462229950	1.272889989	0.307363	115	0.566406
425.155	17:04:52.390	43.462229950	1.272889989	0.312182	115	0.574219
425.405	17:04:52.640	43.462229950	1.272889989	0.316443	115	0.578125
425.655	17:04:52.890	43.462229950	1.272889989	0.324331	115	0.566406
425.905	17:04:53.140	43.462229950	1.272889989	0.324331	115	0.546875
426.155	17:04:53.390	43.462229950	1.272889989	0.335619	115	0.511719
426.405	17:04:53.640	43.462229950	1.272889989	0.333433	115	0.496094
426.655	17:04:53.890	43.462229950	1.272889989	0.3167	115	0.503906
426.905	17:04:54.140	43.462229950	1.272889989	0.314571	115	0.519531
427.155	17:04:54.390	43.462229950	1.272889989	0.331812	115	0.5
427.405	17:04:54.640	43.462229950	1.272889989	0.323271	115	0.503906
427.655	17:04:54.890	43.462229950	1.272889989	0.318868	115	0.523438
427.905	17:04:55.140	43.462229950	1.272889989	0.313092	116	0.535156
428.155	17:04:55.390	43.462229950	1.272889989	0.325381	116	0.535156
428.405	17:04:55.640	43.462229950	1.272889989	0.325226	116	0.535156
428.655	17:04:55.890	43.462229950	1.272889989	0.332708	116	0.515625
428.905	17:04:56.140	43.462229950	1.272889989	0.329193	116	0.542969
429.155	17:04:56.390	43.462229950	1.272889989	0.330288	116	0.550781
429.405	17:04:56.640	43.462229950	1.272889989	0.321172	116	0.546875
429.655	17:04:56.890	43.462229950	1.272889989	0.314416	116	0.566406
429.905	17:04:57.140	43.462229950	1.272889989	0.314416	115	0.570312
430.155	17:04:57.390	43.462229950	1.272889989	0.323095	115	0.554688
430.405	17:04:57.640	43.462229950	1.272889989	0.330714	115	0.535156
430.655	17:04:57.890	43.462229950	1.272889989	0.322497	115	0.550781
430.905	17:04:58.140	43.462229950	1.272889989	0.315512	115	0.558594
431.155	17:04:58.390	43.462229950	1.272889989	0.324068	115	0.5625
431.405	17:04:58.640	43.462229950	1.272889989	0.318374	115	0.566406
431.655	17:04:58.890	43.462229950	1.272889989	0.318	115	0.589844
431.905	17:04:59.140	43.462229950	1.272889989	0.315946	115	0.574219
432.155	17:04:59.390	43.462229950	1.272889989	0.329004	115	0.582031
432.405	17:04:59.640	43.462229950	1.272889989	0.317373	115	0.59375
432.655	17:04:59.890	43.462229950	1.272889989	0.323156	115	0.59375
432.905	17:05:0.140	43.462229950	1.272889989	0.325358	115	0.59375
433.155	17:05:0.390	43.462229950	1.272889989	0.323248	115	0.585938
433.405	17:05:0.640	43.462229950	1.272889989	0.325291	115	0.578125
433.655	17:05:0.890	43.462229950	1.272889989	0.323337	115	0.574219
433.905	17:05:1.140	43.462229950	1.272889989	0.325023	115	0.566406
434.155	17:05:1.390	43.462229950	1.272889989	0.325023	115	0.5625
434.405	17:05:1.640	43.462229950	1.272889989	0.340109	115	0.546875
434.655	17:05:1.890	43.462229950	1.272889989	0.325199	115	0.558594
434.905	17:05:2.140	43.462229950	1.272889989	0.323451	115	0.535156
435.155	17:05:2.390	43.462229950	1.272889989	0.323138	115	0.539062
435.405	17:05:2.640	43.462229950	1.272889989	0.323138	115	0.554688
435.655	17:05:2.890	43.462229950	1.272889989	0.323138	115	0.578125
435.905	17:05:3.140	43.462229950	1.272889989	0.317889	115	0.582031
436.155	17:05:3.390	43.462229950	1.272889989	0.317071	115	0.59375
436.405	17:05:3.640	43.462229950	1.272889989	0.332917	115	0.585938
436.655	17:05:3.890	43.462229950	1.272889989	0.318888	115	0.59375
436.905	17:05:4.140	43.462229950	1.272889989	0.322628	115	0.59375
437.155	17:05:4.390	43.462229950	1.272889989	0.321774	115	0.601562
437.405	17:05:4.640	43.462229950	1.272889989	0.313554	115	0.609375
437.655	17:05:4.890	43.462229950	1.272889989	0.323474	115	0.597656
437.905	17:05:5.140	43.462229950	1.272889989	0.327455	115	0.585938
438.155	17:05:5.390	43.462229950	1.272889989	0.329415	115	0.582031
438.405	17:05:5.640	43.462229950	1.272889989	0.327953	115	0.570312
438.655	17:05:5.890	43.462229950	1.272889989	0.326901	115	0.5625
438.905	17:05:6.140	43.462229950	1.272889989	0.340017	115	0.515625
439.155	17:05:6.390	43.462229950	1.272889989	0.320609	115	0.519531
439.405	17:05:6.640	43.462229950	1.272889989	0.318462	115	0.542969
439.655	17:05:6.890	43.462229950	1.272889989	0.326348	115	0.546875
439.905	17:05:7.140	43.462229950	1.272889989	0.324702	115	0.554688
440.155	17:05:7.390	43.462229950	1.272889989	0.324702	115	0.554688
440.405	17:05:7.640	43.462229950	1.272889989	0.335395	115	0.542969
440.655	17:05:7.890	43.462229950	1.272889989	0.312777	115	0.558594
440.905	17:05:8.140	43.462229950	1.272889989	0.315573	115	0.574219
441.155	17:05:8.390	43.462229950	1.272889989	0.32461	115	0.578125
441.405	17:05:8.640	43.462229950	1.272889989	0.329385	115	0.578125
441.655	17:05:8.890	43.462229950	1.272889989	0.325929	115	0.578125
441.905	17:05:9.140	43.462229950	1.272889989	0.333753	115	0.5625
442.155	17:05:9.390	43.462229950	1.272889989	0.330121	115	0.550781
442.405	17:05:9.640	43.462229950	1.272889989	0.337469	115	0.535156
442.655	17:05:9.890	43.462229950	1.272889989	0.348425	115	0.5
442.905	17:05:10.140	43.462229950	1.272889989	0.31358	115	0.503906
443.155	17:05:10.390	43.462229950	1.272889989	0.319747	115	0.53125
443.405	17:05:10.640	43.462229950	1.272889989	0.317407	115	0.558594
443.655	17:05:10.890	43.462229950	1.272889989	0.325	115	0.570312
443.905	17:05:11.140	43.462229950	1.272889989	0.327059	115	0.570312
444.155	17:05:11.390	43.462229950	1.272889989	0.335764	115	0.5625
444.405	17:05:11.640	43.462229950	1.272889989	0.317162	115	0.574219
444.655	17:05:11.890	43.462229950	1.272889989	0.323246	115	0.578125
444.905	17:05:12.140	43.462229950	1.272889989	0.326272	115	0.582031
445.155	17:05:12.390	43.462229950	1.272889989	0.326272	115	0.578125
445.405	17:05:12.640	43.462229950	1.272889989	0.328496	115	0.574219
445.655	17:05:12.890	43.462229950	1.272889989	0.318297	115	0.582031
445.905	17:05:13.140	43.462229950	1.272889989	0.318297	115	0.589844
446.155	17:05:13.390	43.462229950	1.272889989	0.325432	115	0.59375
446.405	17:05:13.640	43.462229950	1.272889989	0.33712	115	0.5625
446.655	17:05:13.890	43.462229950	1.272889989	0.352787	115	0.558594
446.905	17:05:14.140	43.462229950	1.272889989	0.321443	115	0.542969
447.155	17:05:14.390	43.462229950	1.272889989	0.333352	115	0.554688
447.405	17:05:14.640	43.462229950	1.272889989	0.326283	115	0.5625
447.655	17:05:14.890	43.462229950	1.272889989	0.325717	115	0.566406
447.905	17:05:15.140	43.462229950	1.272889989	0.3293	115	0.574219
448.155	17:05:15.390	43.462229950	1.272889989	0.316335	115	0.585938
448.405	17:05:15.640	43.462229950	1.272889989	0.326615	115	0.585938
448.655	17:05:15.890	43.462229950	1.272889989	0.336228	115	0.566406
448.905	17:05:16.140	43.462229950	1.272889989	0.331021	115	0.5625
449.155	17:05:16.390	43.462229950	1.272889989	0.319041	115	0.589844
449.405	17:05:16.640	43.462229950	1.272889989	0.324272	115	0.59375
449.655	17:05:16.890	43.462229950	1.272889989	0.330036	115	0.59375
449.905	17:05:17.140	43.462229950	1.272889989	0.334765	114	0.578125
450.155	17:05:17.390	43.462229950	1.272889989	0.32654	114	0.585938
450.405	17:05:17.640	43.462229950	1.272889989	0.323639	114	0.589844
450.655	17:05:17.890	43.462229950	1.272889989	0.331728	114	0.578125
450.905	17:05:18.140	43.462229950	1.272889989	0.33683	114	0.570312
451.155	17:05:18.390	43.462229950	1.272889989	0.33683	114	0.558594
451.405	17:05:18.640	43.462229950	1.272889989	0.345457	114	0.535156
451.655	17:05:18.890	43.462229950	1.272889989	0.334884	114	0.53125
451.905	17:05:19.140	43.462229950	1.272889989	0.32132	114	0.539062
452.155	17:05:19.390	43.462229950	1.272889989	0.322481	114	0.582031
452.405	17:05:19.640	43.462229950	1.272889989	0.3232	114	0.585938
452.655	17:05:19.890	43.462229950	1.272889989	0.32909	114	0.59375
452.905	17:05:20.140	43.462229950	1.272889989	0.334244	114	0.589844
453.155	17:05:20.390	43.462229950	1.272889989	0.321056	114	0.609375
453.405	17:05:20.640	43.462229950	1.272889989	0.326704	114	0.613281
453.655	17:05:20.890	43.462229950	1.272889989	0.321978	114	0.625
453.905	17:05:21.140	43.462229950	1.272889989	0.30225	114	0.617188
454.155	17:05:21.390	43.462229950	1.272889989	0.344398	114	0.636719
454.405	17:05:21.640	43.462229950	1.272889989	0.325654	114	0.636719
454.655	17:05:21.890	43.462229950	1.272889989	0.337976	114	0.601562
454.905	17:05:22.140	43.462229950	1.272889989	0.336505	114	0.582031
455.155	17:05:22.390	43.462229950	1.272889989	0.354503	114	0.554688
455.405	17:05:22.640	43.462229950	1.272889989	0.313023	114	0.570312
455.655	17:05:22.890	43.462229950	1.272889989	0.337884	114	0.542969
455.905	17:05:23.140	43.462229950	1.272889989	0.337884	114	0.546875
456.155	17:05:23.390	43.462229950	1.272889989	0.340619	114	0.535156
456.405	17:05:23.640	43.462229950	1.272889989	0.338177	114	0.53125
456.655	17:05:23.890	43.462229950	1.272889989	0.32381	114	0.554688
456.905	17:05:24.140	43.462229950	1.272889989	0.331136	114	0.566406
457.155	17:05:24.390	43.462229950	1.272889989	0.348427	114	0.535156
457.405	17:05:24.640	43.462229950	1.272889989	0.325809	114	0.554688
457.655	17:05:24.890	43.462229950	1.272889989	0.325628	114	0.5625
457.905	17:05:25.140	43.462229950	1.272889989	0.3311	114	0.570312
458.155	17:05:25.390	43.462229950	1.272889989	0.328505	114	0.578125
458.405	17:05:25.640	43.462229950	1.272889989	0.33514	114	0.578125
458.655	17:05:25.890	43.462229950	1.272889989	0.34366	114	0.566406
458.905	17:05:26.140	43.462229950	1.272889989	0.332452	114	0.566406
459.155	17:05:26.390	43.462229950	1.272889989	0.342158	114	0.550781
459.405	17:05:26.640	43.462229950	1.272889989	0.326767	114	0.539062
459.655	17:05:26.890	43.462229950	1.272889989	0.314464	114	0.574219
459.905	17:05:27.140	43.462229950	1.272889989	0.322411	114	0.59375
460.155	17:05:27.390	43.462229950	1.272889989	0.336831	114	0.589844
460.405	17:05:27.640	43.462229950	1.272889989	0.340496	114	0.570312
460.655	17:05:27.890	43.462229950	1.272889989	0.33179	114	0.550781
460.905	17:05:28.140	43.462229950	1.272889989	0.344926	114	0.546875
461.155	17:05:28.390	43.462229950	1.272889989	0.344926	114	0.542969
461.405	17:05:28.640	43.462229950	1.272889989	0.304406	114	0.609375
461.655	17:05:28.890	43.462229950	1.272889989	0.331712	114	0.632812
461.905	17:05:29.140	43.462229950	1.272889989	0.331057	114	0.625
462.155	17:05:29.390	43.462229950	1.272889989	0.334913	114	0.613281
462.405	17:05:29.640	43.462229950	1.272889989	0.348317	114	0.59375
462.655	17:05:29.890	43.462229950	1.272889989	0.337517	114	0.578125
462.905	17:05:30.140	43.462229950	1.272889989	0.343481	114	0.546875
463.155	17:05:30.390	43.462229950	1.272889989	0.339963	114	0.570312
463.405	17:05:30.640	43.462229950	1.272889989	0.321583	114	0.578125
463.655	17:05:30.890	43.462229950	1.272889989	0.322255	114	0.589844
463.905	17:05:31.140	43.462229950	1.272889989	0.324135	114	0.589844
464.155	17:05:31.390	43.462229950	1.272889989	0.342357	114	0.578125
464.405	17:05:31.640	43.462229950	1.272889989	0.331348	114	0.566406
464.655	17:05:31.890	43.462229950	1.272889989	0.318736	114	0.574219
464.905	17:05:32.140	43.462229950	1.272889989	0.312702	114	0.632812
465.155	17:05:32.390	43.462229950	1.272889989	0.313224	114	0.660156
465.405	17:05:32.640	43.462229950	1.272889989	0.336779	114	0.644531
465.655	17:05:32.890	43.462229950	1.272889989	0.340541	114	0.625
465.905	17:05:33.140	43.462229950	1.272889989	0.340479	114	0.59375
466.155	17:05:33.390	43.462229950	1.272889989	0.352536	114	0.550781
466.405	17:05:33.640	43.462229950	1.272889989	0.323337	114	0.566406
466.655	17:05:33.890	43.462229950	1.272889989	0.311655	114	0.597656
466.905	17:05:34.140	43.462229950	1.272889989	0.336794	114	0.628906
467.155	17:05:34.390	43.462229950	1.272889989	0.340799	114	0.589844
467.405	17:05:34.640	43.462229950	1.272889989	0.316657	114	0.625
467.655	17:05:34.890	43.462229950	1.272889989	0.327137	114	0.644531
467.905	17:05:35.140	43.462229950	1.272889989	0.356393	113	0.582031
468.155	17:05:35.390	43.462229950	1.272889989	0.331665	113	0.585938
468.405	17:05:35.640	43.462229950	1.272889989	0.332336	113	0.585938
468.655	17:05:35.890	43.462229950	1.272889989	0.335024	113	0.585938
468.905	17:05:36.140	43.462229950	1.272889989	0.332443	113	0.585938
469.155	17:05:36.390	43.462229950	1.272889989	0.350315	113	0.554688
469.405	17:05:36.640	43.462229950	1.272889989	0.333958	113	0.5625
469.655	17:05:36.890	43.462229950	1.272889989	0.328623	113	0.578125
469.905	17:05:37.140	43.462229950	1.272889989	0.328745	114	0.589844
470.155	17:05:37.390	43.462229950	1.272889989	0.322614	114	0.589844
470.405	17:05:37.640	43.462229950	1.272889989	0.330509	114	0.601562
470.655	17:05:37.890	43.462229950	1.272889989	0.327732	114	0.609375
470.905	17:05:38.140	43.462229950	1.272889989	0.340247	114	0.597656
471.155	17:05:38.390	43.462229950	1.272889989	0.338161	114	0.605469
471.405	17:05:38.640	43.462229950	1.272889989	0.335756	114	0.59375
471.655	17:05:38.890	43.462229950	1.272889989	0.342086	114	0.59375
471.905	17:05:39.140	43.462229950	1.272889989	0.337024	114	0.5625
472.155	17:05:39.390	43.462229950	1.272889989	0.356366	114	0.542969
472.405	17:05:39.640	43.462229950	1.272889989	0.34703	114	0.492188
472.655	17:05:39.890	43.462229950	1.272889989	0.327563	114	0.507812
472.905	17:05:40.140	43.462229950	1.272889989	0.324494	114	0.539062
473.155	17:05:40.390	43.462229950	1.272889989	0.335291	114	0.554688
473.405	17:05:40.640	43.462229950	1.272889989	0.335291	114	0.566406
473.655	17:05:40.890	43.462229950	1.272889989	0.33405	114	0.570312
473.905	17:05:41.140	43.462229950	1.272889989	0.33405	113	0.566406
474.155	17:05:41.390	43.462229950	1.272889989	0.329807	113	0.566406
474.405	17:05:41.640	43.462229950	1.272889989	0.344529	113	0.566406
474.655	17:05:41.890	43.462229950	1.272889989	0.327945	113	0.589844
474.905	17:05:42.140	43.462229950	1.272889989	0.327945	113	0.597656
475.155	17:05:42.390	43.462229950	1.272889989	0.323635	113	0.625
475.405	17:05:42.640	43.462229950	1.272889989	0.355419	113	0.574219
475.655	17:05:42.890	43.462229950	1.272889989	0.332514	113	0.585938
475.905	17:05:43.140	43.462229950	1.272889989	0.333724	114	0.585938
476.155	17:05:43.390	43.462229950	1.272889989	0.341348	114	0.578125
476.405	17:05:43.640	43.462229950	1.272889989	0.340235	114	0.574219
476.655	17:05:43.890	43.462229950	1.272889989	0.343416	114	0.554688
476.905	17:05:44.140	43.462229950	1.272889989	0.343416	114	0.546875
477.155	17:05:44.390	43.462229950	1.272889989	0.341025	114	0.554688
477.405	17:05:44.640	43.462229950	1.272889989	0.341025	114	0.550781
477.655	17:05:44.890	43.462229950	1.272889989	0.330131	114	0.5625
477.905	17:05:45.140	43.462229950	1.272889989	0.337223	113	0.566406
478.155	17:05:45.390	43.462229950	1.272889989	0.326314	113	0.589844
478.405	17:05:45.640	43.462229950	1.272889989	0.332185	113	0.59375
478.655	17:05:45.890	43.462229950	1.272889989	0.33209	113	0.597656
478.905	17:05:46.140	43.462229950	1.272889989	0.334266	113	0.59375
479.155	17:05:46.390	43.462229950	1.272889989	0.33622	113	0.589844
479.405	17:05:46.640	43.462229950	1.272889989	0.342527	113	0.585938
479.655	17:05:46.890	43.462229950	1.272889989	0.324638	113	0.574219
479.905	17:05:47.140	43.462229950	1.272889989	0.359503	113	0.550781
480.155	17:05:47.390	43.462229950	1.272889989	0.333254	113	0.578125
480.405	17:05:47.640	43.462229950	1.272889989	0.332629	113	0.578125
480.655	17:05:47.890	43.462229950	1.272889989	0.340411	113	0.578125
480.905	17:05:48.140	43.462229950	1.272889989	0.345451	113	0.5625
481.155	17:05:48.390	43.462229950	1.272889989	0.342095	113	0.550781
481.405	17:05:48.640	43.462229950	1.272889989	0.343805	113	0.546875
481.655	17:05:48.890	43.462229950	1.272889989	0.342376	113	0.539062
481.905	17:05:49.140	43.462229950	1.272889989	0.343353	113	0.539062
482.155	17:05:49.390	43.462229950	1.272889989	0.341723	113	0.535156
482.405	17:05:49.640	43.462229950	1.272889989	0.341379	113	0.535156
482.655	17:05:49.890	43.462229950	1.272889989	0.339405	113	0.542969
482.905	17:05:50.140	43.462229950	1.272889989	0.315659	113	0.554688
483.155	17:05:50.390	43.462229950	1.272889989	0.3166	113	0.617188
483.405	17:05:50.640	43.462229950	1.272889989	0.329625	113	0.628906
483.655	17:05:50.890	43.462229950	1.272889989	0.355217	113	0.589844
483.905	17:05:51.140	43.462229950	1.272889989	0.342892	113	0.574219
484.155	17:05:51.390	43.462229950	1.272889989	0.335369	113	0.578125
484.405	17:05:51.640	43.462229950	1.272889989	0.351909	113	0.570312
484.655	17:05:51.890	43.462229950	1.272889989	0.336856	113	0.578125
484.905	17:05:52.140	43.462229950	1.272889989	0.339758	113	0.582031
485.155	17:05:52.390	43.462229950	1.272889989	0.339758	113	0.578125
485.405	17:05:52.640	43.462229950	1.272889989	0.350575	113	0.554688
485.655	17:05:52.890	43.462229950	1.272889989	0.350575	113	0.519531
485.905	17:05:53.140	43.462229950	1.272889989	0.34711	113	0.492188
486.155	17:05:53.390	43.462229950	1.272889989	0.337769	113	0.492188
486.405	17:05:53.640	43.462229950	1.272889989	0.337769	113	0.507812
486.655	17:05:53.890	43.462229950	1.272889989	0.337769	113	0.539062
486.905	17:05:54.140	43.462229950	1.272889989	0.338261	113	0.554688
487.155	17:05:54.390	43.462229950	1.272889989	0.343599	113	0.535156
487.405	17:05:54.640	43.462229950	1.272889989	0.332699	113	0.558594
487.655	17:05:54.890	43.462229950	1.272889989	0.330083	113	0.582031
487.905	17:05:55.140	43.462229950	1.272889989	0.326839	113	0.605469
488.155	17:05:55.390	43.462229950	1.272889989	0.355437	113	0.601562
488.405	17:05:55.640	43.462229950	1.272889989	0.335029	113	0.601562
488.655	17:05:55.890	43.462229950	1.272889989	0.33833	113	0.605469
488.905	17:05:56.140	43.462229950	1.272889989	0.34699	113	0.589844
489.155	17:05:56.390	43.462229950	1.272889989	0.341652	113	0.582031
489.405	17:05:56.640	43.462229950	1.272889989	0.339734	113	0.585938
489.655	17:05:56.890	43.462229950	1.272889989	0.33996	113	0.585938
489.905	17:05:57.140	43.462229950	1.272889989	0.341279	113	0.578125
490.155	17:05:57.390	43.462229950	1.272889989	0.349665	113	0.5625
490.405	17:05:57.640	43.462229950	1.272889989	0.348205	113	0.550781
490.655	17:05:57.890	43.462229950	1.272889989	0.348453	113	0.550781
490.905	17:05:58.140	43.462229950	1.272889989	0.343513	113	0.511719
491.155	17:05:58.390	43.462229950	1.272889989	0.336216	113	0.527344
491.405	17:05:58.640	43.462229950	1.272889989	0.355363	113	0.515625
491.655	17:05:58.890	43.462229950	1.272889989	0.324804	113	0.535156
491.905	17:05:59.140	43.462229950	1.272889989	0.342791	113	0.574219
492.155	17:05:59.390	43.462229950	1.272889989	0.351686	113	0.5625
492.405	17:05:59.640	43.462229950	1.272889989	0.341544	113	0.5625
492.655	17:05:59.890	43.462229950	1.272889989	0.331481	113	0.582031
492.905	17:06:0.140	43.462229950	1.272889989	0.340549	113	0.589844
493.155	17:06:0.390	43.462229950	1.272889989	0.347283	113	0.582031
493.405	17:06:0.640	43.462229950	1.272889989	0.338432	113	0.585938
493.655	17:06:0.890	43.462229950	1.272889989	0.344324	113	0.570312
493.905	17:06:1.140	43.462229950	1.272889989	0.332039	113	0.578125
494.155	17:06:1.390	43.462229950	1.272889989	0.34454	113	0.570312
494.405	17:06:1.640	43.462229950	1.272889989	0.34454	113	0.628906
494.655	17:06:1.890	43.462229950	1.272889989	0.327546	113	0.648438
494.905	17:06:2.140	43.462229950	1.272889989	0.352825	113	0.644531
495.155	17:06:2.390	43.462229950	1.272889989	0.34281	113	0.601562
495.405	17:06:2.640	43.462229950	1.272889989	0.344122	113	0.597656
495.655	17:06:2.890	43.462229950	1.272889989	0.347902	113	0.597656
495.905	17:06:3.140	43.462229950	1.272889989	0.359515	113	0.570312
496.155	17:06:3.390	43.462229950	1.272889989	0.333778	113	0.570312
496.405	17:06:3.640	43.462229950	1.272889989	0.347378	113	0.550781
496.655	17:06:3.890	43.462229950	1.272889989	0.339226	113	0.546875
496.905	17:06:4.140	43.462229950	1.272889989	0.339226	113	0.5625
497.155	17:06:4.390	43.462229950	1.272889989	0.341591	113	0.578125
497.405	17:06:4.640	43.462229950	1.272889989	0.341591	113	0.585938
497.655	17:06:4.890	43.462229950	1.272889989	0.333392	113	0.59375
497.905	17:06:5.140	43.462229950	1.272889989	0.339384	113	0.589844
498.155	17:06:5.390	43.462229950	1.272889989	0.341026	113	0.589844
498.405	17:06:5.640	43.462229950	1.272889989	0.34596	113	0.582031
498.655	17:06:5.890	43.462229950	1.272889989	0.340947	113	0.589844
498.905	17:06:6.140	43.462229950	1.272889989	0.342628	113	0.585938
499.155	17:06:6.390	43.462229950	1.272889989	0.346106	113	0.570312
499.405	17:06:6.640	43.462229950	1.272889989	0.349045	113	0.550781
499.655	17:06:6.890	43.462229950	1.272889989	0.358899	113	0.523438
499.905	17:06:7.140	43.462229950	1.272889989	0.35301	113	0.488281
500.155	17:06:7.390	43.462229950	1.272889989	0.339708	113	0.503906
500.405	17:06:7.640	43.462229950	1.272889989	0.342133	113	0.515625
500.655	17:06:7.890	43.462229950	1.272889989	0.320504	113	0.550781
500.905	17:06:8.140	43.462229950	1.272889989	0.371822	113	0.535156
501.155	17:06:8.390	43.462229950	1.272889989	0.328281	113	0.558594
501.405	17:06:8.640	43.462229950	1.272889989	0.342225	113	0.566406
501.655	17:06:8.890	43.462229950	1.272889989	0.351901	113	0.558594
501.905	17:06:9.140	43.462229950	1.272889989	0.348638	112	0.539062
502.155	17:06:9.390	43.462229950	1.272889989	0.33586	112	0.5625
502.405	17:06:9.640	43.462229950	1.272889989	0.343229	112	0.578125
502.655	17:06:9.890	43.462229950	1.272889989	0.342839	112	0.585938
502.905	17:06:10.140	43.462229950	1.272889989	0.341108	112	0.59375
503.155	17:06:10.390	43.462229950	1.272889989	0.334787	112	0.609375
503.405	17:06:10.640	43.462229950	1.272889989	0.340196	112	0.605469
503.655	17:06:10.890	43.462229950	1.272889989	0.333872	112	0.625
503.905	17:06:11.140	43.462229950	1.272889989	0.34635	113	0.621094
504.155	17:06:11.390	43.462229950	1.272889989	0.350042	113	0.613281
504.405	17:06:11.640	43.462229950	1.272889989	0.333594	113	0.625
504.655	17:06:11.890	43.462229950	1.272889989	0.359873	113	0.585938
504.905	17:06:12.140	43.462229950	1.272889989	0.359873	113	0.585938
505.155	17:06:12.390	43.462229950	1.272889989	0.359873	113	0.628906
505.405	17:06:12.640	43.462229950	1.272889989	0.359873	113	0.609375
505.655	17:06:12.890	43.462229950	1.272889989	0.342008	113	0.597656
505.905	17:06:13.140	43.462229950	1.272889989	0.330604	113	0.617188
506.155	17:06:13.390	43.462229950	1.272889989	0.332277	113	0.640625
506.405	17:06:13.640	43.462229950	1.272889989	0.344615	113	0.636719
506.655	17:06:13.890	43.462229950	1.272889989	0.370234	113	0.59375
506.905	17:06:14.140	43.462229950	1.272889989	0.370234	113	0.617188
507.155	17:06:14.390	43.462229950	1.272889989	0.339175	113	0.625
507.405	17:06:14.640	43.462229950	1.272889989	0.345874	113	0.640625
507.655	17:06:14.890	43.462229950	1.272889989	0.355801	113	0.605469
507.905	17:06:15.140	43.462229950	1.272889989	0.347589	112	0.597656
508.155	17:06:15.390	43.462229950	1.272889989	0.348616	112	0.582031
508.405	17:06:15.640	43.462229950	1.272889989	0.342326	112	0.589844
508.655	17:06:15.890	43.462229950	1.272889989	0.342166	112	0.59375
508.905	17:06:16.140	43.462229950	1.272889989	0.36908	112	0.570312
509.155	17:06:16.390	43.462229950	1.272889989	0.345208	112	0.5625
509.405	17:06:16.640	43.462229950	1.272889989	0.336443	112	0.566406
509.655	17:06:16.890	43.462229950	1.272889989	0.337351	112	0.582031
509.905	17:06:17.140	43.462229950	1.272889989	0.336906	112	0.589844
510.155	17:06:17.390	43.462229950	1.272889989	0.344278	112	0.589844
510.405	17:06:17.640	43.462229950	1.272889989	0.335773	112	0.597656
510.655	17:06:17.890	43.462229950	1.272889989	0.346937	112	0.605469
510.905	17:06:18.140	43.462229950	1.272889989	0.349648	112	0.597656
511.155	17:06:18.390	43.462229950	1.272889989	0.347961	112	0.585938
511.405	17:06:18.640	43.462229950	1.272889989	0.352806	112	0.574219
511.655	17:06:18.890	43.462229950	1.272889989	0.353711	112	0.558594
511.905	17:06:19.140	43.462229950	1.272889989	0.350267	112	0.542969
512.155	17:06:19.390	43.462229950	1.272889989	0.352396	112	0.539062
512.405	17:06:19.640	43.462229950	1.272889989	0.346139	112	0.542969
512.655	17:06:19.890	43.462229950	1.272889989	0.350161	112	0.535156
512.905	17:06:20.140	43.462229950	1.272889989	0.351307	112	0.507812
513.155	17:06:20.390	43.462229950	1.272889989	0.340367	112	0.535156
513.405	17:06:20.640	43.462229950	1.272889989	0.33963	112	0.542969
513.655	17:06:20.890	43.462229950	1.272889989	0.338804	112	0.558594
513.905	17:06:21.140	43.462229950	1.272889989	0.33354	112	0.582031
514.155	17:06:21.390	43.462229950	1.272889989	0.346064	112	0.578125
