Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	FINKEN_ACTUATORS_SET_POINT:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
209.974	15:54:45.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
210.224	15:54:46.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
210.474	15:54:46.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
210.724	15:54:46.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
210.974	15:54:46.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
211.224	15:54:47.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
211.474	15:54:47.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
211.724	15:54:47.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
211.974	15:54:47.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
212.224	15:54:48.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
212.474	15:54:48.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
212.724	15:54:48.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
212.974	15:54:48.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
213.224	15:54:49.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
213.474	15:54:49.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
213.724	15:54:49.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
213.974	15:54:49.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
214.224	15:54:50.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
214.474	15:54:50.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
214.724	15:54:50.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
214.974	15:54:50.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
215.224	15:54:51.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
215.474	15:54:51.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
215.724	15:54:51.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
215.974	15:54:51.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
216.224	15:54:52.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
216.474	15:54:52.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
216.724	15:54:52.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
216.974	15:54:52.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
217.224	15:54:53.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
217.474	15:54:53.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
217.724	15:54:53.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
217.974	15:54:53.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
218.224	15:54:54.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
218.474	15:54:54.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
218.724	15:54:54.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
218.974	15:54:54.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
219.224	15:54:55.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
219.474	15:54:55.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
219.724	15:54:55.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
219.974	15:54:55.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
220.224	15:54:56.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
220.474	15:54:56.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
220.724	15:54:56.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
220.974	15:54:56.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
221.224	15:54:57.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
221.474	15:54:57.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
221.724	15:54:57.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
221.974	15:54:57.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
222.224	15:54:58.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
222.474	15:54:58.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
222.724	15:54:58.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
222.974	15:54:58.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
223.224	15:54:59.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
223.474	15:54:59.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
223.724	15:54:59.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
223.974	15:54:59.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
224.224	15:55:0.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
224.474	15:55:0.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
224.724	15:55:0.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
224.974	15:55:0.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
225.224	15:55:1.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
225.474	15:55:1.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
225.724	15:55:1.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
225.974	15:55:1.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
226.224	15:55:2.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
226.474	15:55:2.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
226.724	15:55:2.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
226.974	15:55:2.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
227.224	15:55:3.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
227.474	15:55:3.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
227.724	15:55:3.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
227.974	15:55:3.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
228.224	15:55:4.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
228.474	15:55:4.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
228.724	15:55:4.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
228.974	15:55:4.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
229.224	15:55:5.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
229.474	15:55:5.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
229.724	15:55:5.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
229.974	15:55:5.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
230.224	15:55:6.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
230.474	15:55:6.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
230.724	15:55:6.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
230.974	15:55:6.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
231.224	15:55:7.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
231.474	15:55:7.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
231.724	15:55:7.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
231.974	15:55:7.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
232.224	15:55:8.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
232.474	15:55:8.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
232.724	15:55:8.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
232.974	15:55:8.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
233.224	15:55:9.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
233.474	15:55:9.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
233.724	15:55:9.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
233.974	15:55:9.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
234.224	15:55:10.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
234.474	15:55:10.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
234.724	15:55:10.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
234.974	15:55:10.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
235.224	15:55:11.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
235.474	15:55:11.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
235.724	15:55:11.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
235.974	15:55:11.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
236.224	15:55:12.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
236.474	15:55:12.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
236.724	15:55:12.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
236.974	15:55:12.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
237.224	15:55:13.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
237.474	15:55:13.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
237.724	15:55:13.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
237.974	15:55:13.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
238.224	15:55:14.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
238.474	15:55:14.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
238.724	15:55:14.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
238.974	15:55:14.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
239.224	15:55:15.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
239.474	15:55:15.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
239.724	15:55:15.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
239.974	15:55:15.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
240.224	15:55:16.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
240.474	15:55:16.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
240.724	15:55:16.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
240.974	15:55:16.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
241.224	15:55:17.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
241.474	15:55:17.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
241.724	15:55:17.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
241.974	15:55:17.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
242.224	15:55:18.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
242.474	15:55:18.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
242.724	15:55:18.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
242.974	15:55:18.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
243.224	15:55:19.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
243.474	15:55:19.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
243.724	15:55:19.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
243.974	15:55:19.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
244.224	15:55:20.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
244.474	15:55:20.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
244.724	15:55:20.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
244.974	15:55:20.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
245.224	15:55:21.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
245.474	15:55:21.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
245.724	15:55:21.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
245.974	15:55:21.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
246.224	15:55:22.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
246.474	15:55:22.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
246.724	15:55:22.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
246.974	15:55:22.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
247.224	15:55:23.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
247.474	15:55:23.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
247.724	15:55:23.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
247.974	15:55:23.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
248.224	15:55:24.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
248.474	15:55:24.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
248.724	15:55:24.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
248.974	15:55:24.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
249.224	15:55:25.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
249.474	15:55:25.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
249.724	15:55:25.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
249.974	15:55:25.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
250.224	15:55:26.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
250.474	15:55:26.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
250.724	15:55:26.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
250.974	15:55:26.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
251.224	15:55:27.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
251.474	15:55:27.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
251.724	15:55:27.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
251.974	15:55:27.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
252.224	15:55:28.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
252.474	15:55:28.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
252.724	15:55:28.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
252.974	15:55:28.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
253.224	15:55:29.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
253.474	15:55:29.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
253.724	15:55:29.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
253.974	15:55:29.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
254.224	15:55:30.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
254.474	15:55:30.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
254.724	15:55:30.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
254.974	15:55:30.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
255.224	15:55:31.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
255.474	15:55:31.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
255.724	15:55:31.609	43.462229950	1.272889989	0.32	0.32	125	0.222656
255.974	15:55:31.859	43.462229950	1.272889989	0.32	0.32	125	0.222656
256.224	15:55:32.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
256.474	15:55:32.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
256.724	15:55:32.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
256.974	15:55:32.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
257.224	15:55:33.109	43.462229950	1.272889989	0.32	0.32	125	0.226562
257.474	15:55:33.359	43.462229950	1.272889989	0.32	0.32	125	0.222656
257.724	15:55:33.609	43.462229950	1.272889989	0.32	0.32	125	0.226562
257.974	15:55:33.859	43.462229950	1.272889989	0.32	0.32	125	0.226562
258.224	15:55:34.109	43.462229950	1.272889989	0.32	0.32	125	0.222656
258.474	15:55:34.359	43.462229950	1.272889989	0.32	0.32	125	0.226562
258.724	15:55:34.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
258.974	15:55:34.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
259.224	15:55:35.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
259.474	15:55:35.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
259.724	15:55:35.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
259.974	15:55:35.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
260.224	15:55:36.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
260.474	15:55:36.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
260.724	15:55:36.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
260.974	15:55:36.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
261.224	15:55:37.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
261.474	15:55:37.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
261.724	15:55:37.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
261.974	15:55:37.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
262.224	15:55:38.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
262.474	15:55:38.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
262.724	15:55:38.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
262.974	15:55:38.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
263.224	15:55:39.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
263.474	15:55:39.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
263.724	15:55:39.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
263.974	15:55:39.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
264.224	15:55:40.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
264.474	15:55:40.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
264.724	15:55:40.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
264.974	15:55:40.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
265.224	15:55:41.109	43.462229950	1.272889989	0.32	0.32	125	0.242188
265.474	15:55:41.359	43.462229950	1.272889989	0.32	0.32	125	0.242188
265.724	15:55:41.609	43.462229950	1.272889989	0.32	0.32	125	0.242188
265.974	15:55:41.859	43.462229950	1.272889989	0.32	0.32	125	0.242188
