Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_SET_POINT:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
299.248	10:23:49.283	43.462229950	1.272889989	0.444529	110	0.5625
299.498	10:23:49.533	43.462229950	1.272889989	0.438412	110	0.550781
299.748	10:23:49.783	43.462229950	1.272889989	0.432125	110	0.546875
299.998	10:23:50.033	43.462229950	1.272889989	0.406983	110	0.585938
300.248	10:23:50.283	43.462229950	1.272889989	0.443432	110	0.59375
300.498	10:23:50.533	43.462229950	1.272889989	0.437015	110	0.582031
300.748	10:23:50.783	43.462229950	1.272889989	0.42133	110	0.609375
300.998	10:23:51.033	43.462229950	1.272889989	0.421334	110	0.609375
301.248	10:23:51.283	43.462229950	1.272889989	0.400232	110	0.660156
301.498	10:23:51.533	43.462229950	1.272889989	0.439628	110	0.660156
301.748	10:23:51.783	43.462229950	1.272889989	0.437984	110	0.636719
301.998	10:23:52.033	43.462229950	1.272889989	0.43138	110	0.628906
302.248	10:23:52.283	43.462229950	1.272889989	0.429669	110	0.625
302.498	10:23:52.533	43.462229950	1.272889989	0.43007	110	0.621094
302.748	10:23:52.783	43.462229950	1.272889989	0.440937	110	0.601562
302.998	10:23:53.033	43.462229950	1.272889989	0.425191	110	0.601562
303.248	10:23:53.283	43.462229950	1.272889989	0.445086	110	0.585938
303.498	10:23:53.533	43.462229950	1.272889989	0.432774	110	0.578125
303.748	10:23:53.783	43.462229950	1.272889989	0.425893	110	0.585938
303.998	10:23:54.033	43.462229950	1.272889989	0.434899	110	0.613281
304.248	10:23:54.283	43.462229950	1.272889989	0.439299	110	0.597656
304.498	10:23:54.533	43.462229950	1.272889989	0.446488	110	0.570312
304.748	10:23:54.783	43.462229950	1.272889989	0.413617	110	0.574219
304.998	10:23:55.033	43.462229950	1.272889989	0.425321	110	0.570312
305.248	10:23:55.283	43.462229950	1.272889989	0.44432	110	0.570312
305.498	10:23:55.533	43.462229950	1.272889989	0.424893	110	0.53125
305.748	10:23:55.783	43.462229950	1.272889989	0.431589	110	0.5625
305.998	10:23:56.033	43.462229950	1.272889989	0.425244	110	0.574219
306.248	10:23:56.283	43.462229950	1.272889989	0.430941	110	0.582031
306.498	10:23:56.533	43.462229950	1.272889989	0.434104	110	0.585938
306.748	10:23:56.783	43.462229950	1.272889989	0.431731	110	0.582031
306.998	10:23:57.033	43.462229950	1.272889989	0.433456	110	0.578125
307.248	10:23:57.283	43.462229950	1.272889989	0.45053	110	0.589844
307.498	10:23:57.533	43.462229950	1.272889989	0.433297	110	0.582031
307.748	10:23:57.783	43.462229950	1.272889989	0.433903	110	0.578125
307.998	10:23:58.033	43.462229950	1.272889989	0.430331	110	0.582031
308.248	10:23:58.283	43.462229950	1.272889989	0.434301	110	0.578125
308.498	10:23:58.533	43.462229950	1.272889989	0.435183	110	0.570312
308.748	10:23:58.783	43.462229950	1.272889989	0.435263	110	0.566406
308.998	10:23:59.033	43.462229950	1.272889989	0.437418	110	0.574219
309.248	10:23:59.283	43.462229950	1.272889989	0.43518	110	0.570312
309.498	10:23:59.533	43.462229950	1.272889989	0.432798	110	0.566406
309.748	10:23:59.783	43.462229950	1.272889989	0.433235	110	0.566406
309.998	10:24:0.033	43.462229950	1.272889989	0.406832	110	0.566406
310.248	10:24:0.283	43.462229950	1.272889989	0.442314	110	0.605469
310.498	10:24:0.533	43.462229950	1.272889989	0.44537	110	0.605469
310.748	10:24:0.783	43.462229950	1.272889989	0.432374	110	0.566406
310.998	10:24:1.033	43.462229950	1.272889989	0.407967	110	0.59375
311.248	10:24:1.283	43.462229950	1.272889989	0.456796	110	0.582031
311.498	10:24:1.533	43.462229950	1.272889989	0.431904	110	0.582031
311.748	10:24:1.783	43.462229950	1.272889989	0.432002	110	0.585938
311.998	10:24:2.033	43.462229950	1.272889989	0.436484	110	0.585938
312.248	10:24:2.283	43.462229950	1.272889989	0.438287	110	0.582031
312.498	10:24:2.533	43.462229950	1.272889989	0.436517	110	0.574219
312.748	10:24:2.783	43.462229950	1.272889989	0.430728	110	0.574219
312.998	10:24:3.033	43.462229950	1.272889989	0.436889	110	0.566406
313.248	10:24:3.283	43.462229950	1.272889989	0.433573	110	0.5625
313.498	10:24:3.533	43.462229950	1.272889989	0.432218	110	0.566406
313.748	10:24:3.783	43.462229950	1.272889989	0.433473	110	0.566406
313.998	10:24:4.033	43.462229950	1.272889989	0.435063	110	0.570312
314.248	10:24:4.283	43.462229950	1.272889989	0.437795	110	0.5625
314.498	10:24:4.533	43.462229950	1.272889989	0.442424	110	0.558594
314.748	10:24:4.783	43.462229950	1.272889989	0.432634	110	0.558594
314.998	10:24:5.033	43.462229950	1.272889989	0.44175	110	0.554688
315.248	10:24:5.283	43.462229950	1.272889989	0.433343	110	0.566406
315.498	10:24:5.533	43.462229950	1.272889989	0.431747	110	0.574219
315.748	10:24:5.783	43.462229950	1.272889989	0.43486	110	0.578125
315.998	10:24:6.033	43.462229950	1.272889989	0.438933	110	0.570312
316.248	10:24:6.283	43.462229950	1.272889989	0.437251	110	0.5625
316.498	10:24:6.533	43.462229950	1.272889989	0.438857	110	0.554688
316.748	10:24:6.783	43.462229950	1.272889989	0.437633	110	0.550781
316.998	10:24:7.033	43.462229950	1.272889989	0.429996	110	0.5625
317.248	10:24:7.283	43.462229950	1.272889989	0.435717	110	0.570312
317.498	10:24:7.533	43.462229950	1.272889989	0.436097	110	0.570312
317.748	10:24:7.783	43.462229950	1.272889989	0.44366	110	0.570312
317.998	10:24:8.033	43.462229950	1.272889989	0.443462	110	0.554688
318.248	10:24:8.283	43.462229950	1.272889989	0.453255	110	0.546875
318.498	10:24:8.533	43.462229950	1.272889989	0.442499	110	0.519531
318.748	10:24:8.783	43.462229950	1.272889989	0.427868	110	0.542969
318.998	10:24:9.033	43.462229950	1.272889989	0.43165	110	0.558594
319.248	10:24:9.283	43.462229950	1.272889989	0.427211	110	0.574219
319.498	10:24:9.533	43.462229950	1.272889989	0.443729	110	0.574219
319.748	10:24:9.783	43.462229950	1.272889989	0.442154	110	0.554688
319.998	10:24:10.033	43.462229950	1.272889989	0.435767	110	0.5625
320.248	10:24:10.283	43.462229950	1.272889989	0.435673	110	0.566406
320.498	10:24:10.533	43.462229950	1.272889989	0.44281	110	0.578125
320.748	10:24:10.783	43.462229950	1.272889989	0.435199	110	0.578125
320.998	10:24:11.033	43.462229950	1.272889989	0.441101	110	0.582031
321.248	10:24:11.283	43.462229950	1.272889989	0.431661	110	0.578125
321.498	10:24:11.533	43.462229950	1.272889989	0.436645	110	0.578125
321.748	10:24:11.783	43.462229950	1.272889989	0.430151	110	0.589844
321.998	10:24:12.033	43.462229950	1.272889989	0.411714	110	0.625
322.248	10:24:12.283	43.462229950	1.272889989	0.43978	110	0.625
322.498	10:24:12.533	43.462229950	1.272889989	0.441312	110	0.617188
322.748	10:24:12.783	43.462229950	1.272889989	0.44028	110	0.59375
322.998	10:24:13.033	43.462229950	1.272889989	0.435804	110	0.59375
323.248	10:24:13.283	43.462229950	1.272889989	0.435456	110	0.59375
323.498	10:24:13.533	43.462229950	1.272889989	0.438641	110	0.589844
323.748	10:24:13.783	43.462229950	1.272889989	0.434723	110	0.589844
323.998	10:24:14.033	43.462229950	1.272889989	0.429805	110	0.597656
324.248	10:24:14.283	43.462229950	1.272889989	0.398351	110	0.683594
324.498	10:24:14.533	43.462229950	1.272889989	0.458518	110	0.613281
324.748	10:24:14.783	43.462229950	1.272889989	0.449365	110	0.585938
324.998	10:24:15.033	43.462229950	1.272889989	0.441656	110	0.566406
325.248	10:24:15.283	43.462229950	1.272889989	0.427449	110	0.589844
325.498	10:24:15.533	43.462229950	1.272889989	0.419272	110	0.625
325.748	10:24:15.783	43.462229950	1.272889989	0.432235	110	0.640625
325.998	10:24:16.033	43.462229950	1.272889989	0.432478	110	0.640625
326.248	10:24:16.283	43.462229950	1.272889989	0.443051	110	0.628906
326.498	10:24:16.533	43.462229950	1.272889989	0.439947	110	0.613281
326.748	10:24:16.783	43.462229950	1.272889989	0.445871	110	0.597656
326.998	10:24:17.033	43.462229950	1.272889989	0.447241	110	0.578125
327.248	10:24:17.283	43.462229950	1.272889989	0.44218	110	0.578125
327.498	10:24:17.533	43.462229950	1.272889989	0.440646	110	0.574219
327.748	10:24:17.783	43.462229950	1.272889989	0.434579	110	0.578125
327.998	10:24:18.033	43.462229950	1.272889989	0.431524	110	0.589844
328.248	10:24:18.283	43.462229950	1.272889989	0.43814	110	0.578125
328.498	10:24:18.533	43.462229950	1.272889989	0.441403	110	0.570312
328.748	10:24:18.783	43.462229950	1.272889989	0.443036	110	0.554688
328.998	10:24:19.033	43.462229950	1.272889989	0.461529	110	0.542969
329.248	10:24:19.283	43.462229950	1.272889989	0.45043	109	0.496094
329.498	10:24:19.533	43.462229950	1.272889989	0.431213	109	0.511719
329.748	10:24:19.783	43.462229950	1.272889989	0.431068	109	0.539062
329.998	10:24:20.033	43.462229950	1.272889989	0.432554	109	0.554688
330.248	10:24:20.283	43.462229950	1.272889989	0.437766	109	0.558594
330.498	10:24:20.533	43.462229950	1.272889989	0.444341	109	0.578125
330.748	10:24:20.783	43.462229950	1.272889989	0.433829	109	0.558594
330.998	10:24:21.033	43.462229950	1.272889989	0.431797	109	0.574219
331.248	10:24:21.283	43.462229950	1.272889989	0.439426	109	0.574219
331.498	10:24:21.533	43.462229950	1.272889989	0.432579	109	0.59375
331.748	10:24:21.783	43.462229950	1.272889989	0.426762	109	0.605469
331.998	10:24:22.033	43.462229950	1.272889989	0.426447	109	0.609375
332.248	10:24:22.283	43.462229950	1.272889989	0.428647	109	0.625
332.498	10:24:22.533	43.462229950	1.272889989	0.440305	109	0.621094
332.748	10:24:22.783	43.462229950	1.272889989	0.423735	109	0.628906
332.998	10:24:23.033	43.462229950	1.272889989	0.437256	109	0.628906
333.248	10:24:23.283	43.462229950	1.272889989	0.440538	109	0.613281
333.498	10:24:23.533	43.462229950	1.272889989	0.435921	109	0.613281
333.748	10:24:23.783	43.462229950	1.272889989	0.426674	109	0.617188
333.998	10:24:24.033	43.462229950	1.272889989	0.433094	109	0.628906
334.248	10:24:24.283	43.462229950	1.272889989	0.446565	109	0.609375
334.498	10:24:24.533	43.462229950	1.272889989	0.44868	109	0.582031
334.748	10:24:24.783	43.462229950	1.272889989	0.414398	109	0.605469
334.998	10:24:25.033	43.462229950	1.272889989	0.450461	109	0.679688
335.248	10:24:25.283	43.462229950	1.272889989	0.463018	109	0.59375
335.498	10:24:25.533	43.462229950	1.272889989	0.425408	109	0.589844
335.748	10:24:25.783	43.462229950	1.272889989	0.425913	109	0.605469
335.998	10:24:26.033	43.462229950	1.272889989	0.435048	109	0.609375
336.248	10:24:26.283	43.462229950	1.272889989	0.442763	109	0.597656
336.498	10:24:26.533	43.462229950	1.272889989	0.436395	109	0.59375
336.748	10:24:26.783	43.462229950	1.272889989	0.439281	109	0.585938
336.998	10:24:27.033	43.462229950	1.272889989	0.423725	109	0.613281
337.248	10:24:27.283	43.462229950	1.272889989	0.432488	109	0.621094
337.498	10:24:27.533	43.462229950	1.272889989	0.445556	109	0.609375
337.748	10:24:27.783	43.462229950	1.272889989	0.443497	109	0.59375
337.998	10:24:28.033	43.462229950	1.272889989	0.435731	109	0.585938
338.248	10:24:28.283	43.462229950	1.272889989	0.42991	109	0.585938
338.498	10:24:28.533	43.462229950	1.272889989	0.449886	109	0.601562
338.748	10:24:28.783	43.462229950	1.272889989	0.434058	109	0.589844
338.998	10:24:29.033	43.462229950	1.272889989	0.450006	109	0.605469
339.248	10:24:29.283	43.462229950	1.272889989	0.418675	109	0.605469
339.498	10:24:29.533	43.462229950	1.272889989	0.434049	109	0.652344
339.748	10:24:29.783	43.462229950	1.272889989	0.433444	109	0.640625
339.998	10:24:30.033	43.462229950	1.272889989	0.439829	109	0.625
340.248	10:24:30.283	43.462229950	1.272889989	0.436199	109	0.613281
340.498	10:24:30.533	43.462229950	1.272889989	0.438427	109	0.605469
340.748	10:24:30.783	43.462229950	1.272889989	0.434747	109	0.59375
340.998	10:24:31.033	43.462229950	1.272889989	0.45773	109	0.570312
341.248	10:24:31.283	43.462229950	1.272889989	0.460353	109	0.578125
341.498	10:24:31.533	43.462229950	1.272889989	0.443815	109	0.535156
341.748	10:24:31.783	43.462229950	1.272889989	0.445989	109	0.511719
341.998	10:24:32.033	43.462229950	1.272889989	0.445755	109	0.496094
342.248	10:24:32.283	43.462229950	1.272889989	0.435221	109	0.492188
342.498	10:24:32.533	43.462229950	1.272889989	0.430434	109	0.53125
342.748	10:24:32.783	43.462229950	1.272889989	0.439833	109	0.535156
342.998	10:24:33.033	43.462229950	1.272889989	0.437693	109	0.539062
343.248	10:24:33.283	43.462229950	1.272889989	0.436407	109	0.546875
343.498	10:24:33.533	43.462229950	1.272889989	0.439285	109	0.554688
343.748	10:24:33.783	43.462229950	1.272889989	0.439934	109	0.554688
343.998	10:24:34.033	43.462229950	1.272889989	0.434347	109	0.558594
344.248	10:24:34.283	43.462229950	1.272889989	0.435567	109	0.566406
344.498	10:24:34.533	43.462229950	1.272889989	0.451059	109	0.550781
344.748	10:24:34.783	43.462229950	1.272889989	0.444987	109	0.550781
344.998	10:24:35.033	43.462229950	1.272889989	0.431681	109	0.554688
345.248	10:24:35.283	43.462229950	1.272889989	0.430723	109	0.578125
345.498	10:24:35.533	43.462229950	1.272889989	0.417481	109	0.605469
345.748	10:24:35.783	43.462229950	1.272889989	0.399088	109	0.675781
345.998	10:24:36.033	43.462229950	1.272889989	0.471484	109	0.617188
346.248	10:24:36.283	43.462229950	1.272889989	0.429627	109	0.683594
346.498	10:24:36.533	43.462229950	1.272889989	0.485195	109	0.585938
346.748	10:24:36.783	43.462229950	1.272889989	0.441566	109	0.566406
346.998	10:24:37.033	43.462229950	1.272889989	0.426564	109	0.589844
347.248	10:24:37.283	43.462229950	1.272889989	0.426461	109	0.613281
347.498	10:24:37.533	43.462229950	1.272889989	0.433687	109	0.613281
347.748	10:24:37.783	43.462229950	1.272889989	0.417618	109	0.628906
347.998	10:24:38.033	43.462229950	1.272889989	0.440468	109	0.632812
348.248	10:24:38.283	43.462229950	1.272889989	0.455769	109	0.597656
348.498	10:24:38.533	43.462229950	1.272889989	0.446444	109	0.582031
348.748	10:24:38.783	43.462229950	1.272889989	0.4487	109	0.539062
348.998	10:24:39.033	43.462229950	1.272889989	0.4292	109	0.558594
349.248	10:24:39.283	43.462229950	1.272889989	0.427939	109	0.613281
349.498	10:24:39.533	43.462229950	1.272889989	0.450563	109	0.601562
349.748	10:24:39.783	43.462229950	1.272889989	0.437125	109	0.578125
349.998	10:24:40.033	43.462229950	1.272889989	0.419314	109	0.597656
350.248	10:24:40.283	43.462229950	1.272889989	0.441211	109	0.59375
350.498	10:24:40.533	43.462229950	1.272889989	0.435243	109	0.59375
350.748	10:24:40.783	43.462229950	1.272889989	0.445114	109	0.570312
350.998	10:24:41.033	43.462229950	1.272889989	0.44027	109	0.5625
351.248	10:24:41.283	43.462229950	1.272889989	0.447933	109	0.542969
351.498	10:24:41.533	43.462229950	1.272889989	0.440226	109	0.542969
351.748	10:24:41.783	43.462229950	1.272889989	0.435427	109	0.558594
351.998	10:24:42.033	43.462229950	1.272889989	0.42517	109	0.589844
352.248	10:24:42.283	43.462229950	1.272889989	0.428651	109	0.609375
352.498	10:24:42.533	43.462229950	1.272889989	0.435403	109	0.609375
352.748	10:24:42.783	43.462229950	1.272889989	0.469133	109	0.5625
352.998	10:24:43.033	43.462229950	1.272889989	0.410692	109	0.542969
353.248	10:24:43.283	43.462229950	1.272889989	0.454501	109	0.554688
353.498	10:24:43.533	43.462229950	1.272889989	0.427319	109	0.574219
353.748	10:24:43.783	43.462229950	1.272889989	0.447286	109	0.597656
353.998	10:24:44.033	43.462229950	1.272889989	0.434203	109	0.589844
354.248	10:24:44.283	43.462229950	1.272889989	0.427102	109	0.609375
354.498	10:24:44.533	43.462229950	1.272889989	0.436674	109	0.625
354.748	10:24:44.783	43.462229950	1.272889989	0.44898	109	0.601562
354.998	10:24:45.033	43.462229950	1.272889989	0.438868	109	0.59375
355.248	10:24:45.283	43.462229950	1.272889989	0.441695	109	0.589844
355.498	10:24:45.533	43.462229950	1.272889989	0.442611	109	0.585938
355.748	10:24:45.783	43.462229950	1.272889989	0.438971	109	0.578125
355.998	10:24:46.033	43.462229950	1.272889989	0.433968	109	0.582031
356.248	10:24:46.283	43.462229950	1.272889989	0.434144	109	0.582031
356.498	10:24:46.533	43.462229950	1.272889989	0.434867	109	0.589844
356.748	10:24:46.783	43.462229950	1.272889989	0.432974	109	0.597656
356.998	10:24:47.033	43.462229950	1.272889989	0.443407	109	0.617188
357.248	10:24:47.283	43.462229950	1.272889989	0.425524	109	0.644531
357.498	10:24:47.533	43.462229950	1.272889989	0.485954	109	0.566406
357.748	10:24:47.783	43.462229950	1.272889989	0.453051	109	0.539062
357.998	10:24:48.033	43.462229950	1.272889989	0.431498	109	0.566406
358.248	10:24:48.283	43.462229950	1.272889989	0.430351	109	0.574219
358.498	10:24:48.533	43.462229950	1.272889989	0.428811	109	0.613281
358.748	10:24:48.783	43.462229950	1.272889989	0.440031	109	0.613281
358.998	10:24:49.033	43.462229950	1.272889989	0.438266	109	0.609375
359.248	10:24:49.283	43.462229950	1.272889989	0.444599	109	0.59375
359.498	10:24:49.533	43.462229950	1.272889989	0.441764	109	0.582031
359.748	10:24:49.783	43.462229950	1.272889989	0.440377	109	0.578125
359.998	10:24:50.033	43.462229950	1.272889989	0.449961	109	0.566406
360.248	10:24:50.283	43.462229950	1.272889989	0.454368	109	0.546875
360.498	10:24:50.533	43.462229950	1.272889989	0.433581	109	0.550781
360.748	10:24:50.783	43.462229950	1.272889989	0.440976	109	0.5625
360.998	10:24:51.033	43.462229950	1.272889989	0.439612	109	0.578125
361.248	10:24:51.283	43.462229950	1.272889989	0.455121	109	0.578125
361.498	10:24:51.533	43.462229950	1.272889989	0.438454	109	0.578125
361.748	10:24:51.783	43.462229950	1.272889989	0.441089	109	0.570312
361.998	10:24:52.033	43.462229950	1.272889989	0.449552	109	0.5625
362.248	10:24:52.283	43.462229950	1.272889989	0.445278	109	0.542969
362.498	10:24:52.533	43.462229950	1.272889989	0.438315	109	0.539062
362.748	10:24:52.783	43.462229950	1.272889989	0.43893	109	0.546875
362.998	10:24:53.033	43.462229950	1.272889989	0.44918	109	0.542969
363.248	10:24:53.283	43.462229950	1.272889989	0.445957	109	0.535156
363.498	10:24:53.533	43.462229950	1.272889989	0.453381	109	0.503906
363.748	10:24:53.783	43.462229950	1.272889989	0.435554	109	0.492188
363.998	10:24:54.033	43.462229950	1.272889989	0.431044	109	0.523438
364.248	10:24:54.283	43.462229950	1.272889989	0.443885	109	0.527344
364.498	10:24:54.533	43.462229950	1.272889989	0.449295	109	0.511719
364.748	10:24:54.783	43.462229950	1.272889989	0.446817	109	0.511719
364.998	10:24:55.033	43.462229950	1.272889989	0.454733	109	0.5
365.248	10:24:55.283	43.462229950	1.272889989	0.44007	109	0.5
365.498	10:24:55.533	43.462229950	1.272889989	0.456822	109	0.503906
365.748	10:24:55.783	43.462229950	1.272889989	0.432945	109	0.519531
365.998	10:24:56.033	43.462229950	1.272889989	0.430904	109	0.550781
366.248	10:24:56.283	43.462229950	1.272889989	0.430391	109	0.578125
366.498	10:24:56.533	43.462229950	1.272889989	0.435612	109	0.597656
366.748	10:24:56.783	43.462229950	1.272889989	0.441749	109	0.597656
366.998	10:24:57.033	43.462229950	1.272889989	0.451924	109	0.589844
367.248	10:24:57.283	43.462229950	1.272889989	0.440003	109	0.582031
367.498	10:24:57.533	43.462229950	1.272889989	0.44569	109	0.582031
367.748	10:24:57.783	43.462229950	1.272889989	0.449073	109	0.582031
367.998	10:24:58.033	43.462229950	1.272889989	0.437868	109	0.585938
368.248	10:24:58.283	43.462229950	1.272889989	0.437858	109	0.605469
368.498	10:24:58.533	43.462229950	1.272889989	0.441068	109	0.609375
368.748	10:24:58.783	43.462229950	1.272889989	0.440049	109	0.617188
368.998	10:24:59.033	43.462229950	1.272889989	0.432536	109	0.660156
369.248	10:24:59.283	43.462229950	1.272889989	0.441408	109	0.652344
369.498	10:24:59.533	43.462229950	1.272889989	0.452775	109	0.609375
369.748	10:24:59.783	43.462229950	1.272889989	0.430811	109	0.628906
369.998	10:25:0.033	43.462229950	1.272889989	0.446791	109	0.625
370.248	10:25:0.283	43.462229950	1.272889989	0.438579	109	0.621094
370.498	10:25:0.533	43.462229950	1.272889989	0.439665	109	0.625
370.748	10:25:0.783	43.462229950	1.272889989	0.42667	109	0.648438
370.998	10:25:1.033	43.462229950	1.272889989	0.444736	109	0.644531
371.248	10:25:1.283	43.462229950	1.272889989	0.43863	109	0.625
371.498	10:25:1.533	43.462229950	1.272889989	0.444561	109	0.625
371.748	10:25:1.783	43.462229950	1.272889989	0.449635	109	0.609375
371.998	10:25:2.033	43.462229950	1.272889989	0.440587	109	0.609375
372.248	10:25:2.283	43.462229950	1.272889989	0.44034	109	0.609375
372.498	10:25:2.533	43.462229950	1.272889989	0.450974	109	0.597656
372.748	10:25:2.783	43.462229950	1.272889989	0.441066	109	0.59375
372.998	10:25:3.033	43.462229950	1.272889989	0.441308	109	0.601562
373.248	10:25:3.283	43.462229950	1.272889989	0.434895	109	0.632812
373.498	10:25:3.533	43.462229950	1.272889989	0.441184	109	0.625
373.748	10:25:3.783	43.462229950	1.272889989	0.428752	109	0.625
373.998	10:25:4.033	43.462229950	1.272889989	0.440026	109	0.625
374.248	10:25:4.283	43.462229950	1.272889989	0.44537	109	0.621094
374.498	10:25:4.533	43.462229950	1.272889989	0.447277	109	0.597656
374.748	10:25:4.783	43.462229950	1.272889989	0.435224	109	0.601562
374.998	10:25:5.033	43.462229950	1.272889989	0.434605	109	0.617188
375.248	10:25:5.283	43.462229950	1.272889989	0.451865	109	0.578125
375.498	10:25:5.533	43.462229950	1.272889989	0.443649	109	0.578125
375.748	10:25:5.783	43.462229950	1.272889989	0.446962	109	0.566406
375.998	10:25:6.033	43.462229950	1.272889989	0.445382	109	0.554688
376.248	10:25:6.283	43.462229950	1.272889989	0.438188	109	0.535156
376.498	10:25:6.533	43.462229950	1.272889989	0.440475	109	0.558594
376.748	10:25:6.783	43.462229950	1.272889989	0.448511	109	0.554688
376.998	10:25:7.033	43.462229950	1.272889989	0.447109	109	0.542969
377.248	10:25:7.283	43.462229950	1.272889989	0.432441	109	0.566406
377.498	10:25:7.533	43.462229950	1.272889989	0.45998	109	0.574219
377.748	10:25:7.783	43.462229950	1.272889989	0.442407	109	0.554688
377.998	10:25:8.033	43.462229950	1.272889989	0.444541	109	0.558594
378.248	10:25:8.283	43.462229950	1.272889989	0.428304	109	0.589844
378.498	10:25:8.533	43.462229950	1.272889989	0.438147	109	0.566406
378.748	10:25:8.783	43.462229950	1.272889989	0.442214	109	0.578125
378.998	10:25:9.033	43.462229950	1.272889989	0.443236	109	0.578125
379.248	10:25:9.283	43.462229950	1.272889989	0.443274	109	0.578125
379.498	10:25:9.533	43.462229950	1.272889989	0.447765	109	0.574219
379.748	10:25:9.783	43.462229950	1.272889989	0.442151	109	0.574219
379.998	10:25:10.033	43.462229950	1.272889989	0.433965	109	0.59375
380.248	10:25:10.283	43.462229950	1.272889989	0.441194	109	0.605469
380.498	10:25:10.533	43.462229950	1.272889989	0.450204	109	0.597656
380.748	10:25:10.783	43.462229950	1.272889989	0.45459	109	0.585938
380.998	10:25:11.033	43.462229950	1.272889989	0.447405	109	0.566406
381.248	10:25:11.283	43.462229950	1.272889989	0.433972	109	0.574219
381.498	10:25:11.533	43.462229950	1.272889989	0.440783	109	0.59375
381.748	10:25:11.783	43.462229950	1.272889989	0.434343	109	0.605469
381.998	10:25:12.033	43.462229950	1.272889989	0.429338	109	0.625
382.248	10:25:12.283	43.462229950	1.272889989	0.407665	109	0.65625
382.498	10:25:12.533	43.462229950	1.272889989	0.444594	109	0.632812
382.748	10:25:12.783	43.462229950	1.272889989	0.423539	109	0.644531
382.998	10:25:13.033	43.462229950	1.272889989	0.437861	109	0.65625
383.248	10:25:13.283	43.462229950	1.272889989	0.442301	109	0.648438
383.498	10:25:13.533	43.462229950	1.272889989	0.448221	109	0.625
383.748	10:25:13.783	43.462229950	1.272889989	0.44084	109	0.621094
383.998	10:25:14.033	43.462229950	1.272889989	0.449834	109	0.597656
384.248	10:25:14.283	43.462229950	1.272889989	0.442367	109	0.59375
384.498	10:25:14.533	43.462229950	1.272889989	0.435446	109	0.605469
384.748	10:25:14.783	43.462229950	1.272889989	0.44579	109	0.59375
384.998	10:25:15.033	43.462229950	1.272889989	0.446381	109	0.582031
385.248	10:25:15.283	43.462229950	1.272889989	0.442827	109	0.582031
385.498	10:25:15.533	43.462229950	1.272889989	0.448272	109	0.570312
385.748	10:25:15.783	43.462229950	1.272889989	0.455907	109	0.558594
385.998	10:25:16.033	43.462229950	1.272889989	0.437636	109	0.570312
386.248	10:25:16.283	43.462229950	1.272889989	0.432176	109	0.59375
386.498	10:25:16.533	43.462229950	1.272889989	0.428991	109	0.617188
386.748	10:25:16.783	43.462229950	1.272889989	0.440998	109	0.621094
386.998	10:25:17.033	43.462229950	1.272889989	0.442457	109	0.609375
387.248	10:25:17.283	43.462229950	1.272889989	0.445119	109	0.617188
387.498	10:25:17.533	43.462229950	1.272889989	0.44872	109	0.605469
387.748	10:25:17.783	43.462229950	1.272889989	0.441493	109	0.578125
387.998	10:25:18.033	43.462229950	1.272889989	0.443183	109	0.578125
388.248	10:25:18.283	43.462229950	1.272889989	0.435722	109	0.574219
388.498	10:25:18.533	43.462229950	1.272889989	0.438923	109	0.558594
388.748	10:25:18.783	43.462229950	1.272889989	0.432247	109	0.578125
388.998	10:25:19.033	43.462229950	1.272889989	0.438893	109	0.589844
389.248	10:25:19.283	43.462229950	1.272889989	0.431111	109	0.601562
389.498	10:25:19.533	43.462229950	1.272889989	0.443283	109	0.613281
389.748	10:25:19.783	43.462229950	1.272889989	0.454005	109	0.605469
389.998	10:25:20.033	43.462229950	1.272889989	0.447495	109	0.574219
390.248	10:25:20.283	43.462229950	1.272889989	0.44454	109	0.566406
390.498	10:25:20.533	43.462229950	1.272889989	0.450465	109	0.558594
390.748	10:25:20.783	43.462229950	1.272889989	0.446802	109	0.535156
390.998	10:25:21.033	43.462229950	1.272889989	0.438612	109	0.542969
391.248	10:25:21.283	43.462229950	1.272889989	0.440292	109	0.546875
391.498	10:25:21.533	43.462229950	1.272889989	0.427744	109	0.574219
391.748	10:25:21.783	43.462229950	1.272889989	0.438178	109	0.578125
391.998	10:25:22.033	43.462229950	1.272889989	0.442071	109	0.589844
392.248	10:25:22.283	43.462229950	1.272889989	0.424318	109	0.589844
392.498	10:25:22.533	43.462229950	1.272889989	0.441357	109	0.609375
392.748	10:25:22.783	43.462229950	1.272889989	0.44362	109	0.601562
392.998	10:25:23.033	43.462229950	1.272889989	0.432758	109	0.621094
393.248	10:25:23.283	43.462229950	1.272889989	0.440876	109	0.625
393.498	10:25:23.533	43.462229950	1.272889989	0.43748	109	0.636719
393.748	10:25:23.783	43.462229950	1.272889989	0.445538	109	0.632812
393.998	10:25:24.033	43.462229950	1.272889989	0.442718	109	0.621094
394.248	10:25:24.283	43.462229950	1.272889989	0.441378	109	0.621094
394.498	10:25:24.533	43.462229950	1.272889989	0.459543	109	0.59375
394.748	10:25:24.783	43.462229950	1.272889989	0.447206	109	0.585938
394.998	10:25:25.033	43.462229950	1.272889989	0.436607	109	0.597656
395.248	10:25:25.283	43.462229950	1.272889989	0.43994	108	0.605469
395.498	10:25:25.533	43.462229950	1.272889989	0.435313	108	0.617188
