Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	FINKEN_ACTUATORS_SET_POINT:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
185.889	15:59:23.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
186.139	15:59:23.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
186.389	15:59:23.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
186.639	15:59:23.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
186.889	15:59:24.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
187.139	15:59:24.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
187.389	15:59:24.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
187.639	15:59:24.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
187.889	15:59:25.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
188.139	15:59:25.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
188.389	15:59:25.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
188.639	15:59:25.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
188.889	15:59:26.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
189.139	15:59:26.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
189.389	15:59:26.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
189.639	15:59:26.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
189.889	15:59:27.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
190.139	15:59:27.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
190.389	15:59:27.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
190.639	15:59:27.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
190.889	15:59:28.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
191.139	15:59:28.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
191.389	15:59:28.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
191.639	15:59:28.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
191.889	15:59:29.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
192.139	15:59:29.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
192.389	15:59:29.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
192.639	15:59:29.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
192.889	15:59:30.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
193.139	15:59:30.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
193.389	15:59:30.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
193.639	15:59:30.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
193.889	15:59:31.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
194.139	15:59:31.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
194.389	15:59:31.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
194.639	15:59:31.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
194.889	15:59:32.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
195.139	15:59:32.387	43.462229950	1.272889989	0.34254	0.32	120	0.242188
195.389	15:59:32.637	43.462229950	1.272889989	0.34254	0.32	120	0.242188
195.639	15:59:32.887	43.462229950	1.272889989	0.34254	0.32	120	0.242188
195.889	15:59:33.137	43.462229950	1.272889989	0.34254	0.32	120	0.242188
